ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,4,4,4,4,0,0,"""جی دادی، آپ کی نصیحت پر توجہ دیتی ہوں گی۔ ابھی دوا لینے جا رہی",3,3,3,3,0,0,"""دادی جان، امید ہے تمہاری نصیحت کو میں نہیں بھول گیا۔ مگ",3,3,3,3,0,0,"""جی دادی، آپ کی بات یاد رکھوں گی۔ آپ کی فکر کا بہت شکریہ۔""",2,2,2,2,0,0,"""جی دادی، میں وقت پر دوا لینا مت بھولوں گا۔""",3,3,3,3,0,0
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,4,4,4,4,0,0,"""جی، والد صاحب، کل صبح جلدی اٹھ جاؤں گا، آپ کی توقع کے مطابق ہی ہو�",3,3,3,3,0,0,"""جی ابو، میں وقت پر اٹھ جاؤں گا، آپ فکر نہ کریں۔""",3,3,3,3,0,0,"""والد جان، میں کل صبح جلدی آتا ہوں، لیکن کچھ کام کے لیے میں",2,2,2,2,0,0,"""والد جان، کل صبح جلدی اٹھیں گے، بس اتنا ہی کہہ سکتے ہی",4,4,4,4,0,0
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,4,3,4,4,0,0,"""جی دادی، ایک لمحے تک آگے میں سنبھال لیں گے۔""",4,4,4,4,0,0,"""والدہ جان، بس ابھی میں یہ کام خود سنبھال لوں گا، آپ کو صرف یہ بتانے ک",3,3,3,3,0,1,"""جی امی، ابھی کرتی ہوں۔ آپ فکر نہ کریں، سب کام جلدی کر لوں گی۔""",3,3,3,3,0,0,"""جی امی، ابھی آئی۔ آپ فکر نہ کریں، ہم دونوں مل کر یہ کام جلدی مکمل",2,2,2,1,0,0
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,4,4,4,4,0,0,"""جی چچا جان، وہ فائل میں ہے، آجھ کر آؤں گا۔""",3,3,3,2,0,0,"""چچا جان، آپ کی مہربانی بہت محسوس ہے۔ میں اس فائل کو لے آتا",3,3,3,3,0,0,"""جی چچا جان، ابھی لاتا ہوں۔""",3,3,3,2,0,0,"""چچا جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود",4,4,4,4,0,0
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,4,4,4,4,0,0,"""خالہ جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ بی",3,3,3,3,0,0,"""خالہ جان، میں اس بیگ کو لے آتا ہوں۔""",2,2,2,2,0,1,"""خالہ جان، آپ کی مہربانی کا شکریہ۔ میں جانتا ہوں کہ آپ ک�",3,3,3,3,0,0,"""جی خالہ، ابھی لاتی ہوں۔""",2,2,2,2,0,0
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,4,4,4,4,0,0,"""ماموں جان، آپ کی بہت مہربانی، مگر میں کل کے لیے مصروف ہوں�",4,4,4,4,0,0,"""جی ماموں، میں آپ کے ساتھ چلوں گا۔ آپ کی مدد کرنا میرے لیے خوشی کی بات ہے۔""",2,2,2,2,0,0,"""مамوں جان، آپ کی مہربانی بہت شکریہ، مگر میں اپنا کام خود م",2,2,2,2,0,0,"""جی ماموں، آپ کی بات سمجھی، لیکن مجھے یہاں کچھ کام ہیں، آپ",3,3,3,2,0,0
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,4,4,4,4,0,0,"""جی، میں اس بارے فکر کر رہا ہوں۔ شاید میں اس کے لیے کچ",4,4,4,4,0,0,"""جی استاد، میں اس باب کو دوبارہ پڑھنے کا ارادہ رکھتا ہوں۔""",3,3,3,3,0,0,"""جی، سر، میں یہ ضرور پڑھ لوں گا۔ آپ کی توجہ کا شکریہ۔""",2,2,2,2,0,0,"""جی سر، میں اس باب پر خاص توجہ دوں گا۔ شکریہ!""",3,3,3,3,0,0
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,4,4,4,4,0,0,"""استاد جان، میں بھی نشاندہی کرتا ہوں کہ میں اس طریقے سے ک",3,3,3,3,0,0,"""جی سر، آپ کی نشاندہی کا شکریہ۔ میں اسے دوبارہ درست کر کے آپ کو دکھاتا ہوں۔""",2,2,2,1,0,0,"""جی، سر، آپ کی نشاندہی کا شکریہ۔ میں اس غلطی کو دور کر کے دوبارہ کرو�",3,3,3,3,0,0,"""آپ کی نشاندہی کا شکریہ۔ میں آپ کی تجاویز کے مطابق اسے دوبارہ کرتا",2,2,2,2,0,0
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,4,4,4,4,0,0,"""جی چچا، ابھی بند کر دیتا ہوں۔""",4,4,4,4,0,0,"""جی بزرگ پڑوسی، گیٹ بند کر دیا۔""",3,3,3,3,0,0,"""جی، بزرگ صاحب، یقیناً گیٹ بند کروں گا۔""",3,3,3,3,0,0,"""آپ کی مہربانی کو شکریہ، لیکن میں اس کے لیے کافی ہوں۔",3,3,3,1,0,0
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,4,3,4,4,0,0,"""جی، آئی آنجے رکھ دیں گی۔ آپ کی مدد سے بہت شکریہ۔""",4,4,4,4,0,0,"""جی آنٹی، میں آپ کی مدد کر دیتی ہوں۔""",3,3,3,3,0,1,"""جی، آمی، یقیناً رکھ لوں گی۔ آپ کو کچھ آسودہ ہونا چاہیے",2,2,2,2,0,0,"""جی اماں جان، میں پہلے یہی کام کر لیتا ہوں۔""",2,2,2,2,0,1
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,4,4,4,4,0,0,"""والد جان، مجھے افسوس ہے کہ میں نے آپ کی بات نہیں سمجھی�",2,2,2,2,0,0,"""پapa جان، مجھے کچھ سمجھ میں نہیں آ رہا، کیا آپ بتائیے کہ",4,4,4,4,0,0,"""والد جان، میں اس کام سے ناپسندی کرتا ہوں، لیکن میں نے کچ",1,1,1,1,0,0,"""ابا، مجھے معاف کریں، میں نے غلطی کی ہے۔ آئندہ خیال رکھوں گا۔""",2,2,2,2,0,0
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,"""دادا جان، راستے میں کچھ دوست مل گئے تھے، اسی وجہ سے دیر ہو گئی۔""",3,3,3,3,0,0,"""دادا جان، بس اتنی دیر ہو گئی۔ بس اتنی دیر ہو گئی۔""",2,2,2,1,0,0,"""دادا جان، میری کثیر بہت طاقتور نہیں تھی، اس لیے کافی دیر لگ",1,1,1,1,0,0,"""دادا جان، مجھے کسی کام کا فائدہ ہوا، اس لیے وہیں ٹھہرا کر ک",2,2,2,2,0,0
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,4,4,4,4,0,0,"""جی، مамا، دیر تک رہنے کی فکر نہیں کریں، میں آگے بڑھ ر",2,2,2,2,0,0,"""امی جان، بس ابھی کچھ دیر کے لیے باہر جا رہا ہوں، بس اتنا �",3,3,3,3,0,0,"""جی امی، آپ فکر نہ کریں، میں جلدی واپس آ جاؤں گا۔""",1,1,1,1,0,0,"""امی جی، آپ کی فکر کرنے کا بہت شکریہ۔ میں جلد واپس آ جاؤں گا،",4,4,4,4,0,0
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,4,4,4,4,0,0,"""جی، تے جان، میں آپ کی نصیحت کے لیے بہت شکریہ۔ ذرا توجہ س",4,4,4,4,0,0,"""جی تایا، آپ کی بات سننے کے لیے میں تیار ہوں، براہ کرم بتائیں۔""",3,3,3,3,0,0,"""جی، تایا جان، میں سن رہا ہوں۔""",4,4,4,4,0,0,"""جی تایا، آپ کی نصیحت سننے کے لیے تیار ہوں، کہیں بتائیے ک",3,3,3,3,0,0
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,4,4,4,4,0,0,"""والد جان، بس ابھی آئی۔ آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیتے",3,3,3,3,0,1,"""جی، والد جان، میں آپ کی مدد کرتا ہوں۔ آپ کو کچھ فکر نہ کریں، ہ",3,3,3,3,0,0,"""جی ابو، میں ابھی آتا ہوں۔ آپ فکر نہ کریں، ہم سب مل کر سب کام جلدی کر لیں گے۔""",1,1,1,1,0,0,"""والد جان، مہمانوں کی آمد سے پہلے گھر کے کاموں میں مدد کر رہ",4,4,4,4,0,0
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,4,4,4,4,0,0,"""جی امی، ابھی آئی۔ آپ فکر نہ کریں، ہم دونوں مل کر سب کام جلدی مکمل کر ل",4,4,4,4,0,0,"""جی امی، ابھی آئی۔ آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیتے",3,3,3,3,0,0,"""جی دادی، میں ایک بارہ مہمانوں کی طرف سے تیاری کر لیتا ہوں",2,2,2,1,0,1,"""جی امی، ابھی آئی، آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیں گے۔""",4,4,4,4,0,0
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,4,4,4,4,0,0,"""چچا جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود",2,2,2,2,0,0,"""چچا جان، آپ کی مہربانی شکریہ، مگر میں اپنے کام کے لیے آ",3,3,3,2,0,0,"""جی چچا جان، آپ کی بات بہت اچھی ہے، میں آپ کے ساتھ جاؤں گ",2,2,2,2,0,0,"""چچا جان، آپ کی دعوت کا شکریہ، مگر مجھے کل کچھ اور کام ہیں۔""",2,2,2,2,0,0
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,4,4,4,4,0,0,"""جی خالہ جان، ابھی آئی۔ آپ کی مدد سے ہم جلد ہی سب کام مکمل کر لیت",3,3,3,3,0,1,"""جی خالہ، ابھی کرتی ہوں۔ آپ فکر نہ کریں، سب کچھ جلدی تیار کر لوں گی۔""",2,2,2,2,0,0,"""جی خالہ، میں ذرا کمرہ تیار کر دیتا ہوں۔ آپ کی مہربانی کافی",2,2,2,2,0,1,"""خالی جان، بس ابھی کچھ دیر میں کمرہ تیار کر لوں گا، آپ فکر نہ کریں۔",4,4,4,4,0,0
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,4,4,4,4,0,0,"""جی دادا جان، فوراً آؤں گا، آپ کی صحت کا خیال رکھیں۔""",3,3,3,3,0,0,"""دادا جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مک",3,3,3,3,0,0,"""دادا جان، آپ کی بہت مہربانی، مگر میں اس کے لیے کچھ دیر آ آ",3,3,3,3,0,0,"""جی دادا، ابھی لے کر آتا ہوں۔""",3,3,3,3,0,0
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,4,4,4,4,0,0,"""جی دادی، ابھی لاتی ہوں۔""",4,4,4,4,0,0,"""جی امی، بس ابھی آئی۔ آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیتے",2,2,2,2,0,1,"""دادی جان، میں آج آپ کے لیے گلاس پانی لیا آتا ہوں۔""",3,3,3,3,0,0,"""جی دادی، آئی جاؤں، پانی لاتی ہوں۔""",3,3,3,3,0,0
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,3,4,4,4,0,0,"""جی بھائی، میں پکڑ لیتی ہوں، آپ آرام سے سامان اٹھائیں۔""",4,4,4,4,0,0,"""بھائی، میرا بیگ پکڑ لیا ہے۔ آپ کی مدد کی جputiesre گا۔""",2,2,2,2,0,0,"""بھائی، بس ابھی آئی۔ میں آپ کے سامان اٹھا لیتا ہوں، بس آپ کو",3,3,3,3,0,0,"""جی بھائی، بیگ پکڑ لو، میں تھوڑی دیر میں آپ کا ساتھ دیتا ہ",2,2,2,2,0,0
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,3,4,4,4,0,0,"""بہن جان، ذرا صبور رہیں، میں فون چارجر کر دیتا ہوں۔""",1,1,1,1,0,0,"""بہن جان، چارجر دے دینا۔ بس اتنا ہی کہہ سکتی تھیں۔""",3,3,3,3,0,0,"""جی، یہ لو، جلدی چارج کر لو۔""",3,3,3,3,0,0,"""جی بہن، چارجر دے دو، میں اسے چارج کر دیتا ہوں۔""",2,2,2,2,0,0
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,4,4,4,4,0,0,"""جی، میں آپ کی جانب سے بہت مہربانی کرتا ہوں، لیکن امید ہے",3,3,3,3,0,0,"""سسر جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مک",3,3,3,3,0,0,"""جی سسر، آپ کی مدد کا بہت شکریہ۔ میں یہ کام خود سنبھال لوں گا، اگر",2,2,2,2,0,0,"""جی ابا جی، میں فوراً دیکھ لیتا ہوں۔ آپ فکر نہ کریں۔""",3,3,3,3,0,0
