ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,,,,,,,"""والدین جان، میں ابھی کام کر رہا ہوں۔ ایک لمحے تک منتظر ہوں",,,,,,,"""والدہ جان، بہت شکریہ، لیکن ابھی تو میں دوسری چیز پر کام کر رہا ہو",,,,,,,"""جی امی، میں ابھی کر دیتا ہوں۔""",,,,,,,"""جی ماں، یہ کام میں خود نمٹا لوں گا۔""",,,,,,
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,,,,,,,"""چچا جان، یہاں ہوں گا، ابھی جانتا ہوں کہ کہا",,,,,,,"""جی چچا جان، میں ابھی وہ فائل لے آتا ہوں۔""",,,,,,,"""جی چچا جان، میں ابھی لے آتا ہوں۔""",,,,,,,"""جی چچا جان، میں ابھی لے آؤں گا۔ اگر اور بھی کچھ درکار ہو تو",,,,,,
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,,,,,,,"""خالہ جان، بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، می",,,,,,,"""ٹھیک ہے بھائی، میں ابھی وہ بیگ لے آتا ہوں۔""",,,,,,,"""جی خالہ جان، میں ابھی جانتا ہوں کہ وہ کہاں ہے",,,,,,,"""جی خالہ، میں ابھی لے آتا ہوں۔""",,,,,,
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,,,,,,,"""ماموں جان، بہت شکریہ، لیکن میں نے کل کے لیے ایک اور کام کا انتظام",,,,,,,"""جی ماموں، میں آپ کے ساتھ چلوں گا، بتائیں کیا کرنا ہے۔""",,,,,,,"""ٹھیک ہے مامو جان، ابھی آتا ہوں۔""",,,,,,,"""ماموں جان، یقیناً جاؤں گا، آپ کی ضرورت کبھی نہیں ہوتی۔",,,,,,
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,,,,,,,"""ٹھیک ہے، امتحان سے پہلے اس باب کو دوبارہ پڑھنے کے لیے آ",,,,,,,"""جی استاد، میں اس باب کو دوبارہ پڑھ لوں گا۔""",,,,,,,"""جی سر، میں ضرور پڑھ لوں گا، آپ کی توجہ کا بہت شکریہ۔""",,,,,,,"""جی استاد، میں اس باب پر خاص توجہ دوں گا، شکریہ!""",,,,,,
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,,,,,,,"""استاد جان، میں اسے درست طریقے سے کر رہا ہوں، لطف کر کے بھی",,,,,,,"""جی استاد، میں فوراً اس کو درست کر لیتا ہوں۔""",,,,,,,"""جی سر، آپ کی بات بہت صحیح ہے، میں اسے دوبارہ دیکھ کر درست کروں گ",,,,,,,"""استاد صاحب، میں نے اسے دوبارہ کیا ہے، اب درست ہے۔""",,,,,,
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,,,,,,,"""جی بالکل، میں ابھی بند کر دیتا ہوں۔""",,,,,,,"""جی بابا جان، میں گیٹ بند کر دوں گا۔""",,,,,,,"""جی، والدجان، میں ابھی بند کر رہا ہوں۔""",,,,,,,"""ٹھیک ہے بابا، میں اب یہ گیٹ بند کر دیں گا۔""",,,,,,
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,,,,,,,"""ٹھیک ہے مامہ، میں ابھی یہ سامان اندر رکھ دیں گا۔""",,,,,,,"""جی امی، میں ابھی رکھ دیتی ہوں۔""",,,,,,,"""جی ماں، یقیناً رکھ لوں گا۔""",,,,,,,"""بیٹی جان، یہ بہت اچھا ہے، مگر ابھی میں خود اسے اندر رکھ",,,,,,
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,,,,,,,"""والد صاحب، میں نے اپنی بہترین کوشش کی، لیکن ابھی اتنا کام باقی نہیں �",,,,,,,"""والد جی، مجھے اس بات کا علم نہ تھا، مجھے اس سے پہلے کیا گیا ت",,,,,,,"""والد جان، میں نے تمہاری جانب سے ناپسندیدہ کام کرنا نہیں کہا، لی",,,,,,,"""ابا، مجھے معاف کر دیں، میں نے سوچا تھا کہ یہ بہتر ہوگا، لیکن اب سمجھتا ہوں کہ آپ کی بات سننی چاہیے تھی۔""",,,,,,
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,,,,,,,"""دادا جان، راستے میں کچھ کام آ گیا تھا، اس لیے دیر ہو گئی۔""",,,,,,,"""دادا جان، میں دفتر میں کافی دیر تک رکا تھا، اور میں نے ابھی کام مکمل کر لیا",,,,,,,"""داڈا جان، میرے لیے بہت چھکا گئा، لیکن میں آئیں گئ",,,,,,,"""دادا جان، میں نے ایک اہم کام کا سامنا کیا تھا، اس لیے دیر ہوئی�",,,,,,
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,,,,,,,"""والدین جان، میں اپنا وقت بہت بہتر استعمال کر لیا گا۔ مگر اب تک مت ر",,,,,,,"""والدہ جان، بہت شکریہ، لیکن میں خود سنبھال لوں گا، آپ زحمت نہ کری",,,,,,,"""جی امی، میں جلدی واپس آؤں گا، آپ فکر نہ کریں۔""",,,,,,,"""ماں، آپ کو کلام کی ضرurat نہیں ہے، میں جلد واپس آجاؤں گا",,,,,,
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,,,,,,,"""ٹھیک ہے مامہ، سن رہا ہوں۔""",,,,,,,"""جی تایا جی، میں غور سے سن رہا ہوں، آپ کی باتیں میرے لیے بہت اہم ہیں۔""",,,,,,,"""جی جی، آپ کی نصیحت کا بہت شکریہ، لیکن ابھی صرف تھوڑا سا وقت ہے",,,,,,,"""جی چاہے کرو، مجھے سنایا کرو، میں سنتا ہوں۔""",,,,,,
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,,,,,,,"""جی ابو، میں ابھی گھر کے کاموں میں مدد کر تا ہوں۔""",,,,,,,"""جی والد، میں ضرور مدد کرتا ہوں، آپ کو زحمت نہ کریں۔""",,,,,,,"""جی ابو، میں ابھی مدد کرتا ہوں، آپ فکر نہ کریں۔""",,,,,,,"""ٹھیک ہے والد جان، میں ابھی گھر کے کاموں میں آئے گا۔",,,,,,
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,,,,,,,"""جی ماں، کچن میں جا رہا ہوں۔""",,,,,,,"""ٹھیک ہے ماں، میں کچن میں ہاتھ بٹا دوں گا۔""",,,,,,,"""ٹھیک ہے والدہ جان، میں ابھی کچن تیار کر رہا ہوں۔""",,,,,,,"""جی امی، میں ابھی آتا ہوں، آپ فکر نہ کریں۔""",,,,,,
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,,,,,,,"""جی چچا جان، میں آپ کے ساتھ چلوں گا۔""",,,,,,,"""ٹھیک ہے، آپ کو مل کر باazaar جائیں گے۔ کیسے چلیں گے؟",,,,,,,"""جی چچا جان، میں بھی آج ہی خریداری کے لیے جا رہا ہوں، و",,,,,,,"""جی چچا جان، میں آپ کے ساتھ چلوں گا۔""",,,,,,
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,,,,,,,"""جی خالہ، میں ابھی کمرہ تیار کرتا ہوں۔""",,,,,,,"""جی خالہ، میں ابھی کمرہ تیار کر دیتا ہوں۔""",,,,,,,"""ٹھیک ہے خالہ، میں ابھی کمرہ تیار کر رہا ہوں۔""",,,,,,,"""جی خالہ جان، میں ابھی کمرہ تیار کر لوں گا۔""",,,,,,
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,,,,,,,"""دادا جان، یقیناً لے آؤں گا، آپ کی دوائی کی ضرورت ہے تو میں ضرور ل�",,,,,,,"""دادا جان، بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں",,,,,,,"""ٹھیک ہے دادا جان، میں ابھی لے آتا ہوں۔""",,,,,,,"""جی دادا جان، میں ابھی لے آتا ہوں۔""",,,,,,
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,,,,,,,"""جی دادی جان، ابھی لاتی ہوں۔""",,,,,,,"""جی دادی جان، فوراً پانی لے آؤں گا۔""",,,,,,,"""بیٹی، بہت شکریہ، اس بار میں پانی لیا گا۔""",,,,,,,"""جی دادی جان، پانی لایا کروں گا۔""",,,,,,
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,,,,,,,"""جی بھائی، میں پکڑ لیتا ہوں۔""",,,,,,,"""ٹھیک ہے بھائی، میں ابھی مدد کر رہا ہوں۔""",,,,,,,"""بیگ پکڑنے کے لیے آپ کا بہت شکریہ، مگر ابھی صرف تھوڑا",,,,,,,"""چلو بیگ پکڑتا ہوں، آپ کے ہاتھوں میں کچھ بوجھ ن�",,,,,,
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,,,,,,,"""ٹھیک ہے بہن، میں آپ کے لیے فون چارجر دے دیتا ہوں۔""",,,,,,,"""بیٹا، بہت شکریہ، لیکن ابھی تو چارجر کے پاس نہیں ہے۔",,,,,,,"""باجی، میرے پاس بھی چارجنگ کا مسئلہ ہے، لیکن آپ کو ایک منٹ میں دے دیتا ہوں۔""",,,,,,,"""ٹھیک ہے باجی، یہاں چارجر ہے، میں چارج کر دیتا ہو",,,,,,
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,,,,,,,"""ٹھیک ہے سسر، میں ابھی یہ کام دیکھ کر مہربانی کیا گا",,,,,,,"""جی سسر جان، میں ضرور مدد کر لوں گا، بس ابھی کام کے دباؤ میں ہو�",,,,,,,"""جی سسر جان، بہت جلد دیکھیں گا، آپ کی مدد کا بہت شکریہ۔""",,,,,,,"""جی سسر جی، میں ضرور دیکھوں گا۔""",,,,,,
115,ساس,بہو,High,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,,,,,,,"""ٹھیک ہے ساس جان، میں ابھی کھانے کے لیے تیاری کر رہا ہ",,,,,,,"""جی ساس جی، میں سب کچھ تیار کر لوں گی۔ آپ فکر نہ کریں۔""",,,,,,,"""جی ساس جان، میں خود کھانے کا انتظام کر لوں گا، آپ زحمت نہ کریں۔""",,,,,,,"""جی ساس جان، کھانے کا انتظام کروا لوں گا، آپ زحمت نہ کریں۔""",,,,,,
116,والد,بیٹا,High,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,,,,,,,"""والد صاحب، میں نے اپنا بہترین کیا، مگر ابھی اتنا کام باقی نہیں ہ�",,,,,,,"""والد جان، میں نے کہا تھا کہ آج ہی کام کر دیں گا، لیکن آ",,,,,,,"""ابھی مجھے معاف کر دیجئیے، میں نے اس کام کو بہت جلد مکمل کرنے کی",,,,,,,"""معاف کیجیے گا ابو، میں نے کوشش کی، لیکن کچھ مسائل کی وجہ سے نہیں کر سکا۔""",,,,,,
