ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,4,3,4,4,0,0,"""سر، میں اس کام کو کامیابی سے پیش کر لیتا ہوں، آپ کی مدد کے",1,1,1,1,0,0,"""سر، آپ کی مہربانی ہے، مگر میں چاہتا ہوں کہ آج کا بل میں ہی ادا کروں۔""",2,2,2,2,0,0,"""سر، آپ کی بہت مہربانی، مگر میں آپ کی دعوت قبول نہیں کرسکتا۔ بل کم",3,3,3,3,0,0,"""جی، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ آج کی ملاق",1,1,1,1,0,0
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,3,3,4,4,0,0,"""نہیں یار، آج کا بل میں ہی ادا کروں گا۔ تم نے دعوت دی تھی، یہ میرا حق ہے۔""",3,3,3,3,0,0,"""یار، تم بہت مہرباز ہو، مگر میں کھانے کا بل خود ادا کروں گ",2,2,2,2,0,0,"""جی، کزن جان، آپ کی بہت مہربانی۔ مجھے یہی کافی ہے کہ آپ دون",2,2,2,2,0,1,"""بیٹا، میں ادائیگی کرتا ہوں، آپ کچھ دیر آرام کریں۔""",1,1,1,1,0,0
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,3,4,4,4,0,0,"""نہیں یار، میں بل خود ہی ادا کر لیتا ہوں۔ تمہاری مہربانی کا شکریہ!""",2,2,2,1,0,0,"""بہت مبارک ہو، آدھا آدھا کر لیں۔""",3,3,3,3,0,0,"""جی، بل آدھا آدھا کر دیں گے۔""",4,4,4,4,0,0,"""جی یار، بل بھی آدھا آدھا کر لیتے ہیں، بس یہی مناسب ہے",2,2,2,2,0,0
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,4,4,4,4,0,0,"""بلیں، میں آپ کے ساتھ چلیں گی۔""",1,1,1,1,0,1,"""جی دادی، مجھے بھی یہی ہوا کرتا تھا۔ آج کے بازار میں کچھ",3,3,3,3,0,1,"""جی دادا، میں آپ کے ساتھ چلوں گا۔""",3,3,3,3,0,0,"""جی دادا جان، میں آپ کے ساتھ چلیں گا۔""",3,3,3,3,0,0
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,4,4,4,4,0,0,"""جی دادی، آپ کی نصیحت پر توجہ دیتی ہوں گی۔""",2,2,2,2,0,0,"""جی دادی، میں اس کے لیے ذہن رکھتے ہیں۔ وقت پر دوا لینے کی",3,3,3,3,0,0,"""جی دادی، میں وقت پر دوا لے لوں گی۔ آپ کی فکر کا بہت شکریہ۔""",1,1,1,1,0,0,"""جی دادی، میں وقت پر دوا لینا مت بھولوں گا۔""",3,3,3,3,0,0
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,4,4,4,4,0,0,"""جی، والد جان، کل صبح جلدی اٹھوں گا، آپ کی توقع کے مطابق تیار ہوں گا�",3,3,3,3,0,0,"""جی ابو، میں وقت پر اٹھ جاؤں گا۔""",2,2,2,2,0,0,"""جی، والد جان، میں کل صبح جلدی آں گا۔""",2,2,2,2,0,0,"""جی ابو، کل صبح جلدی اٹھوں گا۔""",4,4,4,4,0,0
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,4,3,4,4,0,0,"""جی دادی، ذرا آ جاؤں گے۔ آپ کے لیے کام کرنا میری بہت مہربان",3,3,3,3,0,0,"""جی امی، میں اس کام کو خود سنبھالیں گا، اگر ضرورت پڑی تو ضرور مدد لے لوں گ",2,2,2,2,0,1,"""جی امی، ابھی کرتی ہوں۔ آپ فکر نہ کریں، سب کام جلدی کر لوں گی۔""",3,3,3,3,0,0,"""جی امی، ابھی آئی۔ آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیتے",3,3,3,3,0,0
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,4,4,4,4,0,0,"""جی چچا جان، آئیے جانتا ہوں، بس آئیے۔""",1,1,1,1,0,0,"""چچا جان، آپ کی مہربانی بہت محسوس ہے۔ مگر میں اس فائل لے آتا",3,3,3,3,0,0,"""جی چچا، ابھی لاتا ہوں۔""",3,3,3,3,0,0,"""جی چچا جان، بس ابھی آئی۔""",4,4,4,4,0,0
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,4,4,4,4,0,0,"""خالہ جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام",2,2,2,2,0,0,"""جی، میں اس کام میں مدد کر رہا ہوں، اور وہ بیگ بھی لے آتا",1,1,1,1,0,0,"""جی، آمی، وہ بیگ میں ہے، میں اسے جلد لے آؤں گا۔""",3,3,3,3,0,0,"""جی خالہ، ابھی لاتی ہوں۔""",2,2,2,2,0,1
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,4,4,4,4,0,0,"""ماموں جان، آپ کی بہت مہربانی، مگر میں نے کل کے لیے اپنے پاس کام",3,3,3,3,0,0,"""جی ماموں، میں ضرور آؤں گا، آپ بتائیں کیا کرنا ہے۔""",2,2,2,1,0,0,"""جی، مامو جان، کل آں گے۔ میں آپ کی جانب سے بہت خوشی ہوں گ",2,2,2,2,0,0,"""جی ماموں، آپ کی ضرورت پڑنے پر ضرور جاؤں گا۔""",3,3,3,3,0,0
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,4,4,4,4,0,0,"""جی، میں اس باب کو دوبارہ پڑھ کر تیاری کر دیتا ہوں۔""",3,3,3,3,0,0,"""جی استاد، میں دوبارہ پڑھ لیتا ہوں۔""",3,3,3,3,0,0,"""جی، سر، میں یہ ضرور پڑھ لوں گا۔ آپ کی توجہ کا شکریہ، یہ",2,2,2,2,0,0,"""جی سر، میں اس باب پر خاص توجہ دوں گا۔ شکریہ!""",2,2,2,2,0,0
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,4,4,4,4,0,0,"""جی، میں اسے دوبارہ کر دیتا ہوں۔ شکریہ کہ آپ نے میری جانب س",2,2,2,2,0,0,"""جی سر، میں اس پر دوبارہ کام کرتا ہوں اور اسے درست کر دیتا ہوں۔""",2,2,2,2,0,0,"""جی سر، آپ کی نشاندہی کا شکریہ۔ میں اس غلطی کو دور کر کے دوبارہ کروں",3,3,3,3,0,0,"""جی استاد، میں اسے دوبارہ کروں گا۔""",2,2,2,2,0,0
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,,,,,,,"""جی چچا، ابھی بند کر دیتا ہوں۔""",3,3,3,3,0,0,"""جی، میں گیٹ بند کر لوں گا، بس ابھی آئی۔""",3,3,3,3,0,1,"""جی، چلو گیٹ بند کروں گا۔""",3,3,3,3,0,0,"""جی، ذرا صبور رہیں، میں آگے بڑھاکر یہ کام کر دیتا ہوں۔",3,3,3,3,0,0
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,,,,,,,"""جی، آئی آنجے رکھ دیں۔""",3,3,3,3,0,0,"""جی آنٹی، میں آپ کی مدد کرتی ہوں۔""",3,3,3,3,0,0,"""جی، امی، آئیے۔ آپ کے لیے یہی کافی ہو گا، میں یہ سام",2,2,2,0,0,0,"""جی امی، بس ابھی آئی۔ آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیتے",2,2,2,2,0,1
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,,,,,,,"""والد جان، میں نے سوچا کہ یہ کام بہترین طریقے سے انجام دیا جا سکے گا",2,2,2,2,0,0,"""پapa جان، مجھے لگتا ہے کہ آپ کی بات سمجھ میں نہیں آئی �",2,2,2,2,0,0,"""والد جان، میں نے تم سے اس کام سے ناچال کیا تھا، لیکن میں نے",0,0,0,0,0,1,"""ابا، مجھے معاف کریں، میں نے غلطی کی ہے۔ آئندہ دھیان رکھوں گا۔""",2,2,2,2,0,0
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,,,,,,,"""دادا جان، راستے میں کچھ کام آ گئے تھے، اس لیے دیر ہو گئی۔""",3,3,3,3,0,0,"""دادا جان، بس اتنی دیر ہو گئی۔""",1,1,1,1,0,0,"""دادا جان، آپ کی بہت مہربانی، مگر میں کافی دیر کیوں گئی۔",1,1,1,1,0,0,"""دادا جان، مجھے کسی کام کی وجہ سے کافی دیر لگی، اب آ گیا ہوں۔""",1,1,1,1,0,0
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,,,,,,,"""والدین جان، میں کچھ دیر تک رہا گا، آپ کی محبت کو بھی فکر کر",2,2,2,2,0,0,"""امّی جان، بس ابھی آپ کا بہت شکریہ۔ آپ کی فکر کا بہت شکریہ، بس ابھ",2,2,2,2,0,0,"""جی امی، آپ فکر نہ کریں، میں جلدی واپس آ جاؤں گا۔""",1,1,1,1,0,1,"""جی امی، بس آج کے کام مکمل ہو جائیں گے، فिकر نہ کریں۔""",3,3,3,3,0,0
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,,,,,,,"""جی، میں توجہ سے سن رہا ہوں، بیٹا۔ میں آپ کی نصیحت کو س",3,3,3,3,0,0,"""جی تایا، میں سن رہا ہوں، آپ کی باتیں میرے لیے بہت اہم ہیں۔""",3,3,3,3,0,1,"""جی ابو جان، میں سن رہا ہوں۔""",4,4,4,4,0,0,"""جی، تایا جان، کہیں کہیں سننے کا موقع ملے گا، آپ کہیں ک",3,3,3,3,0,1
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,,,,,,,"""والد جان، بس ابھی آئی۔ آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیتے",3,3,3,3,0,0,"""جی، امی، ابھی آئیے، آپ کی مدد کرنے کے لیے تیار ہوں۔""",2,2,2,2,0,1,"""جی ابو، میں فوراً آتا ہوں۔ آپ فکر نہ کریں، ہم سب کام جلدی مکمل کر لیں گے۔""",1,1,1,1,0,0,"""جی، والد جان، میں ذرا آ جاؤں گا اور گھر کے کاموں میں مدد ک",3,3,3,3,0,0
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,,,,,,,"""جی امی، ابھی آئی۔ آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیتے",3,3,3,3,0,0,"""جی امی، ابھی آئی۔ آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیتے",2,2,2,2,0,0,"""جی دادی، مہمانوں کی آمد سے پہلے کچھ تیاری کر لیں گے۔ آپ",2,2,2,2,0,1,"""جی امی، ابھی آئی۔ آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیتے ہیں۔""",2,2,2,2,0,0
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,,,,,,,"""جی چچا جان، کل میرے ساتھ چلیں گے، بس آپ کو یاد رکھیں کہ میں ک",2,2,2,2,0,0,"""چچا جان، آپ کی مہربانی محسوس ہے، مگر میں اپنا بھی کام کر ر",3,3,3,1,0,0,"""جی چچا جان، میں آپ کے ساتھ چلوں گا، آپ کی کوششوں کی ضرurat ہے�",2,2,2,1,0,0,"""چچا جان، کل میں مصروف ہوں، لیکن آپ خود جا کر سامان لے آئیں۔""",1,1,1,1,0,0
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,,,,,,,"""جی، امی، ابھی آئی۔ آپ کو چلو، میں جلدی کمرہ تیار کر لوں گی۔""",2,2,2,2,0,1,"""جی خالہ، ابھی کرتی ہوں۔ آپ فکر نہ کریں، سب کچھ جلدی تیار کر لوں گی۔""",2,2,2,2,0,1,"""جی، مہمانوں کے لیے کمرہ تیار کر رہا ہوں۔ آپ کی مدد کرنا م",2,2,2,2,0,1,"""خالی، بس ابھی آئی۔ آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیتے",4,4,4,4,0,0
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,,,,,,,"""جی دادی، آؤں گا، آپ کی دوائی لے کر آؤں گا۔""",2,2,2,2,0,1,"""جی دادا جان، بس ابھی آئی۔ آپ فکر نہ کریں، میں یہ دوائی خود لے آؤں",3,3,3,3,0,1,"""جی دادا، میں آپ کی دوائی لے آتا ہوں۔""",3,3,3,3,0,0,"""جی دادا، ابھی لاتا ہوں۔""",3,3,3,3,0,0
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,,,,,,,"""جی دادی، ابھی لاتی ہوں۔""",3,3,3,3,0,0,"""جی امی، بس ابھی آئی۔ آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیتے",1,1,1,1,0,1,"""جی دادی، آئی گی آپ کے لیے پانی لیتا ہوں۔""",2,2,2,2,0,0,"""جی دادی، آئی۔ پانی لایا کروں گیا، آپ آرام کریں۔""",3,3,3,3,0,0
