ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,4,4,4,4,0,0,"""ٹھیک ہے، میں آتا ہوں، لیکن اب تک کچھ کام باقی ہے۔ م",1,1,1,1,2,2,"""جی، چلو گے، لیکن پہلے کچھ کام کیا کروں گا، فجر کے بعد چلیں",1,1,1,1,0,0,"""جی، کیوں نہیں! چلتے ہیں، مجھے بھی کچھ خریداری کرنی ہے۔""",3,3,3,3,0,0,"""جی چچا جان، میں آپ کے ساتھ چلوں گا۔""",3,3,3,3,0,1
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,4,4,4,4,0,0,"""جی، والدہ جان، میں یاد دہار ہوں گا، آپ کو بھی یاد دلاتا رہوں",1,1,1,1,0,2,جی دادی جان، میں وقت پر دوا لے لوں گا، آپ فکر نہ کریں۔,3,3,3,3,0,0,"""دیکھ بھائی، میں اپنا دوا بھیلے ہوں۔ آپ کی ذہانت کا بہت",0,0,0,0,1,2,"""جی دادا جان، میں نے یاد رکھا ہے۔ آپ کی نصیحت کا بہت شکریہ�",3,3,3,3,0,1
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,4,4,4,4,0,0,"""ٹھیک ہے، میں کل صبح جلدی اٹھ جاؤں گا۔""",3,3,3,3,0,1,"""ٹھیک ہے، کل صبح جلدی اٹھ کر تیار ہوں گا، اور ہمارے سات",2,2,2,2,0,0,"""ٹھیک ہے بھائی، میں جلدی اٹھ جاتا ہوں، آپ کی مدد کے لی",2,2,2,2,0,2,جی بالکل، میں صبح جلدی اٹھ جاؤں گا۔,4,4,4,4,0,0
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,4,3,4,4,0,0,"""جی، امی، میں ابھی نمٹا دیتا ہوں۔""",3,3,3,3,0,2,"""جی چچا جان، میں ابھی اسے مکمل کر لوں گا۔ آپ کی بہت مہربانی۔""",2,2,2,2,0,2,"""جی دادا جان، یہ کام ابھی مکمل کر لوں گا۔""",3,3,3,3,0,2,"""ٹھیک ہے دادی جان، میں ابھی کام کو نمٹا دیتا ہوں۔""",3,3,3,3,0,1
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,4,4,4,4,0,0,"""ٹھیک ہے دادی جان، میں ابھی وہ فائل لے آتا ہوں۔""",3,3,3,3,0,2,"""جی چچا جان، میں ابھی وہ فائل لے آتا ہوں۔""",3,3,3,3,0,2,"""جی، والدہ جی، میں ابھی وہ فائل لے آتا ہوں۔""",3,3,3,3,0,2,"""جی، ابھی لاتا ہوں، آپ فکر نہ کریں۔""",4,4,4,4,0,0
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,4,4,4,4,0,0,"""جی چچا جان، میں ابھی وہ بیگ لے آؤں گا۔""
""ٹھیک ہے،",3,3,3,3,0,2,"""ٹھیک ہے بھائی، میں ابھی وہ بیگ لے آتا ہوں۔""",2,2,2,2,0,2,"""جی امی، ابھی لے آتا ہوں۔""",3,3,3,3,0,1,"""جی، بیگ لے آتا ہوں، لیکن کیا آپ یہ خود نہیں لے سکتی ہ",1,1,1,1,1,0
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,4,4,4,4,0,0,جی دادی جان، میں ضرور آؤں گا، آپ کی مدد کرنا میرے لیے خوشی کی بات ہے۔,2,2,2,2,0,2,"""جی دادی جان، ان شاء اللہ کل آں گا۔ آپ کی ضرورت کے لیے میں ہ",2,2,2,2,0,2,"""جی چچا جان، میں ضرور جانا ہوں گا، آپ کی ضرورت پڑنے پر۔""",2,2,2,2,0,1,"""جی سر، میں کل آپ کے ساتھ جانے کے لئے تیار ہوں۔""",2,2,2,2,0,2
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,4,4,4,4,0,0,"""جی سر، میں اسے دوبارہ ضرور پڑھ لوں گا۔ شکریہ!""",3,3,3,3,0,0,"""جی سر، میں خود دوبارہ پڑھ لوں گا۔""",2,2,2,2,0,0,"""ٹھیک ہے بھائی، میں ابھی باب دوبارہ پڑھ لیں گا۔ آپ کی",2,2,2,2,0,2,"""جی، پڑھ لو، یہ ضروری ہے۔""",0,0,0,0,2,2
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,4,4,4,4,0,0,"""جی، واپس کرلوں گا، لیکن مجھے بتائیے کہ کیا غلط تھا، تا کہ می�",2,2,2,2,0,2,"""شکریہ سر، میں اسے دوبارہ کروں گا۔""",2,2,2,2,0,0,"""جی سر، میں اسے دوبارہ کر کے آپ کو دکھاتا ہوں۔""",2,2,2,2,0,0,"""ٹھیک ہے، مگر اب تک کچھ ترقی نہیں ہوئی ہے، آپ کی ت",1,1,1,1,0,0
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,4,4,4,4,0,0,"""جی دادی جان، میں ابھی بند کر دیتا ہوں۔""",3,3,3,3,0,2,"""جی دادا جان، میں گیٹ بند کر دیتا ہوں۔""",3,3,3,3,0,0,"""جی چachu، یقیناً گیٹ بند کر دیتا ہوں۔""",3,3,3,3,0,2,"""ٹھیک ہے بھائی، میں ابھی یہ گیٹ بند کر دیتا ہوں۔""",3,3,3,3,0,2
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,4,3,4,4,0,0,"""جی امی، میں ابھی رکھ دیتی ہوں۔""",3,3,3,3,0,2,"""شکریہ اماں جان، میں نے یہ سب خود ہی اٹھا دیا ہے۔""",3,3,3,3,0,0,"""ٹھیک ہے بابا، میں ابھی آں کر یہ سامان اندر رکھ دیں گا",1,1,1,1,0,2,"""جی ماں، یہ سامان میں خود ہی رکھ لوں گا، آپ آرام کرنیں۔""",2,2,2,2,0,1
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,4,4,4,4,0,0,"""مجھے یاد نہیں آیا تھا کہ آپ نے منع کیا تھا، مگر اب آپ کے سات",2,2,2,2,0,0,"""مجھے بہت افسوس ہے، میں نے آپ کی بات کو صحیح طرح نہیں سمجھا۔""",2,2,2,2,0,0,"""منع کرنے کی وجہ میں توانا نہیں تھا، لیکن حالیے کیلئے اس کے",0,0,0,0,2,2,"""مجھے افسوس ہے، میں نے تم سے منع کیا تھا، پھر یہ کیو",0,0,0,0,2,2
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,"""معاف کیجیے گا، راستے میں کچھ ٹریفک تھی، مگر اب میں پہنچ گیا ہوں۔""",3,3,3,3,0,0,"""میں بھی کافی زیادہ وقت لگایا، لیکن آپ کی وجہ سے میں کام کر ر",1,1,1,1,0,0,"""مجھے افسوس ہے، لیکن میں نے ٹیکسی بک کر لی ہے، وہ بس",1,1,1,1,0,2,"""میں نے کوشش کی ہے کہ جلدی ہو جائے، لیکن یہاں ٹ",1,1,1,1,0,0
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,4,4,4,4,0,0,"""جی دادا جان، میں جلدی آؤں گا۔""",2,2,2,2,0,2,"""نہیں ماں، میں جلدی آنا ہی کروں گا، آپ کو کوئی فکر نہ �",2,2,2,2,0,0,"""باہر رہنا چاہئے، آپ کی دعائیں کافی ہیں۔ میں انتظار می",0,0,0,0,1,2,جی دادی جان، آپ فکر نہ کریں، میں جلدی واپس آ جاؤں گا۔,3,3,3,3,0,2
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,4,4,4,4,0,0,"""جی، والد جی، میں توجہ سے سنتا ہوں۔""",3,3,3,3,0,2,"""ٹھیک ہے بھائی، میں توجہ سے سن رہا ہوں، کہاں سے کہاں",3,3,3,3,0,2,جی ابو، میں سن رہا ہوں، آپ بتائیں۔,3,3,3,3,0,1,"""جی سر، میں سن رہا ہوں۔""",2,2,2,2,0,2
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,4,4,4,4,0,0,"""جی سر، کل مہمان آ رہے ہیں، میں خود گھر کے کاموں میں مد",1,1,1,1,0,4,"""جی چچا جان، میں ضرور مدد کروں گا، آپ کی دعوت کا بہت شکریہ۔""",2,2,2,2,0,2,"""ٹھیک ہے دادی جان، میں ابھی گھر کے کاموں میں آئے گا",1,1,1,1,0,1,جی دادی جان، میں کل آپ کی مدد ضرور کروں گا۔,2,2,2,2,0,2
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,4,4,4,4,0,0,"""جی چچا جان، میں ابھی کچن میں ہاتھ بٹا دوں گا۔""",2,2,2,2,0,4,"""جی، دادا جان، میں ابھی کچن میں جاتا ہوں۔""",1,1,1,1,0,2,"""ٹھیک ہے بھائی، میں ابھی کچن میں ہاتھ بٹا دیتا ہوں",2,2,2,2,0,2,جی دادی جان، میں فوراً آتا ہوں۔,2,2,2,2,0,2
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,4,4,4,4,0,0,"""ٹھیک ہے، آپ کی طرف سے رہنے دو، میں لے آتا ہوں۔""",2,2,2,2,0,2,"""جی، بالکل! میں آپ کے ساتھ چلوں گا، بس مجھے تھوڑی تیاری کرنے دیں۔""",3,3,3,3,0,0,"""ٹھیک ہے، کل صبح ہی ہمارا سامان لینے کا منصوبہ بنا لیتے",2,2,2,2,0,0,"""ٹھیک ہے، کل میرے ساتھ بازار جانا ہے۔""",1,1,1,1,0,2
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,4,4,4,4,0,0,"""جی چچا جان، میں ابھی کمرہ تیار کر تا ہوں۔""",2,2,2,2,0,4,"""ٹھیک ہے باپا، میں ابھی کمرہ تیار کرتا ہوں۔""",1,1,1,1,0,2,"""ٹھیک ہے دادی جان، مہمانوں کے لیے کمرہ تیار کر رہا ہوں۔",2,2,2,2,0,1,جی دادی جان، میں فوراً کمرہ تیار کر دیتا ہوں۔,3,3,3,3,0,2
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,4,4,4,4,0,0,"""کیا ہو گیا ہے دادا جان، میں خود دوائی لے آیا ہوں، آپ آرام کرو�",2,2,2,2,0,0,"""جی باپ جان، میں ابھی دوائی لے آتا ہوں۔""",3,3,3,3,0,2,"""جی دادی جان، میں ابھی لے آتا ہوں۔""",3,3,3,3,0,2,"""ٹھیک ہے دادی جان، میں ابھی دوائی لے آتا ہوں۔""",3,3,3,3,0,2
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,4,4,4,4,0,0,"""جی ابو، ابھی لاتی ہوں۔""",3,3,3,3,0,2,"""ٹھیک ہے بابا، میں ابھی پانی لے آتا ہوں۔""",1,1,1,1,0,2,"""جی ماں جان، پانی لے آتا ہوں۔""",2,2,2,2,0,1,"""جی ماں، پانی لاتی ہوں۔""",3,3,3,3,0,2
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,3,4,4,4,0,0,"""جی بالکل، میں آپ کا بیگ پکڑ لیتا ہوں۔""",2,2,2,2,0,2,"""ٹھیک ہے، بیگ پکڑ کر آؤں گا۔""",1,1,1,1,0,2,"""جی سر، میں نے اپنا بیگ پکڑ لیا ہے۔""",1,1,1,1,0,2,"""ٹھیک ہے، میں آپ کے بیگ پکڑتا ہوں۔ لیکن آپ کی ہاتھ",3,3,3,3,0,0
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,3,4,4,4,0,0,"""فون چارجر دے دیں، میں خود اسے چارج کر لوں گا۔""",1,1,1,0,0,2,"""ٹھیک ہے، فون چارجر دیتا ہوں۔""",3,3,3,3,0,0,"""جی، یہ لو، آپ کا فون چارج ہو جائے گا۔""",3,3,3,3,0,0,"""ٹھیک ہے بھائی، میں ابھی فون چارجر دے دیتا ہوں۔""",2,2,2,2,0,1
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,4,4,4,4,0,0,"""جی سر، میں خود اسے دیکھ لوں گا، آپ زحمت نہ کریں۔""",2,2,2,2,0,2,جی بالکل، میں جب بھی فرصت ملے گی، اس کام کو دیکھ لوں گا۔,2,2,2,2,0,0,"""جی دادی جان، فرصت ملے تو میں اس کام پر دیکھ لیں گا۔ شکریہ",1,1,1,1,1,1,"""جی چچا جان، میں ابھی اسے دیکھنے کے لیے آتا ہوں۔""",1,1,1,1,0,2
115,ساس,بہو,High,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,4,4,4,4,0,0,جی، میں ابھی کھانے کا انتظام کر دیتا ہوں۔,2,2,2,2,0,2,"""جی سر، میں خود اسے سنبھال لوں گا۔ آپ کی بہت مہربانی۔""",1,1,1,1,1,2,"""جی، کھانا کیسا ہے؟ میں خود کچھ کھانا تیار کر لوں گا، آپ کو کیا چا",2,2,2,1,0,0,"""ٹھیک ہے بھائی، میں ابھی کھانے کا انتظام کر رہا ہوں۔ آ",2,2,2,2,0,2
