ID,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
96,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,4,4,4,4,0,0,"'
The speaker is asking their son to bring a bag from another room. The speaker is polite and uses the word ""ذرا"" which means ""please"". The speaker is also using an imperative sentence",0,0,0,0,2,2,اب تک نہیں، والدین کا فرما جاندا ہوں۔,0,0,0,0,3,2,جی خالہ، ابھی لاتا ہوں۔,4,4,4,4,0,0,"""کیوں؟ ابھی نہیں، مجھے یہ تو ابھی چاہیے تھا۔""",0,0,0,0,3,1
97,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,4,4,4,4,0,0,"""جی ماموں، میں آپ کے ساتھ چلوں گا۔""",4,4,4,4,0,0,مамا، میں کل کے ساتھ جائے گا، تیزی سے آئیں۔,1,1,1,1,1,2,"""کیا ہوا؟ وہ کیا کام ہے؟ میں کیسے مدد کر سکتی ہوں?""",1,1,1,1,2,0,"'
Answer: ""کل میری مدد کرنا"" (Answer in English: ""Help me tomorrow"")",0,0,0,0,0,0
98,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,4,4,4,4,0,0,جی بالکل، میں اس باب کو دوبارہ پڑھ لوں گا۔ شکریہ!,4,4,4,4,0,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,0,استاد نے آپ کو اس باب کی تیاری کے لیے خاص اہمیت دے لیئے ہے۔,0,0,0,0,2,2,حال ہک بات جو آپ کو ضروری ہے وہ یہ ہے کہ آپ نے اپنی کتابو�,0,0,0,0,3,1
99,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,4,4,4,4,0,0,"""جی، سسر، مجھے سمجھ آ گیا ہے کہ کیا کہنا تھا۔ مجھے پ",0,0,0,0,1,2,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,0,"""جی استاد، میں اسے دوبارہ دیکھ کر درست کر دوں گا۔""",3,3,3,3,0,0,اس کلام کی وضاحت کرتے ہیں اور پڑھنے والے کو درست روش میں توجہ دینے ک,0,0,0,0,3,1
100,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,4,4,4,4,0,0,جی بالکل، ابھی بند کرتا ہوں۔,4,4,4,4,0,0,"'
The user's parents are standing outside the house and asking the user to lock the door.",0,0,0,0,2,2,جی ابا جان، آجھو کرو، میں گیٹ بند کر رہا ہوں۔,2,2,2,2,0,2,اب تک نہیں، والدین کی مہم کو منتظر رہیں۔,0,0,0,0,3,2
101,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,4,3,4,4,0,0,جی امی، میں آپ کی مدد کرتی ہوں۔,2,2,2,1,0,2,"'
A senior lady is standing outside the house and asking for your help in bringing the items indoors.

""Please, daughter, bring this stuff inside.""
'''",0,0,0,0,2,2,میں آپ کی مدد کرتا ہوں، لیکن میری کیسے جانا چاہئے؟,2,2,2,1,1,2,"""جی امما، آج کیا کر رہی ہو؟ کتنے سامان لائے ہو?""",0,0,0,0,3,3
102,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,4,4,4,4,0,0,"""باپ جان، میں نے اپنی غلطی کو سمجھا ہے اور مجھے معاف کر دیں۔",2,2,2,2,0,0,"""میں معذرت خواہ ہوں، مجھے اپنی غلطی کا احساس ہے۔ میں نے سوچا کہ یہ ٹھیک ہوگا، لیکن اب سمجھتا ہوں کہ مجھے آپ کی بات سننی چاہیے تھی",4,4,4,4,0,0,میرے والد نے میں نے کچھ نہیں کیا کہانی کا اظہار کیا ہے، م,0,0,0,0,3,1,"Answer: ""کیونکہ میں نے اپنی مرضی کو ترجیح دی اور اس عمل کے نتائج برداشت کرنے ک�",0,0,0,0,3,0
103,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,"""دادا جی، راستے میں ٹریفک بہت زیادہ تھی اور میں نے کچھ دوستوں سے بھی ملاقات کی۔""",2,2,2,2,0,0,میرے نامانقابلوں سے ہو گئی، دادا آں کر لیکے میں بہت تاثیر,0,0,0,0,3,2,"Answer: ""میں نے اپنا کام مکمل کر لیا، اب میں گھر جا رہا ہوں۔""",0,0,0,0,3,1,دادی جان، مجھے بہت معاف کر دیجئیے، میں نے اپنے دوست کے گھر ج,2,2,2,2,0,2
104,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,4,4,4,4,0,0,"'
You are going outside from your house. Your mother expresses her worry in a loving manner.

""Son, do not stay out late, I am worried.""
'''",0,0,0,0,2,2,"""ماں، چلو، میں جلد واپس آجاؤں گا، بس ایک گھنٹے کے لئ�",2,2,2,1,1,0,والدین نے میری محبت کو بھرے انداز میں ایک سادہ فکر کی فکر کی ہ,0,0,0,0,3,1,"""جی امی، میں جلدی واپس آؤں گا۔ آپ فکر نہ کریں۔""",4,4,4,4,0,0
105,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,4,4,4,4,0,0,"""ہاں تایا جان، میں سن رہا ہوں۔""",3,3,2,2,0,0,تیری مدد کرنے والے طور پر آپ کو نصیحت دنا چاہئے۔,0,0,0,0,3,2,جی تایا، میں سن رہا ہوں۔ آپ بتائیں۔,4,4,4,4,0,0,"Answer: ""بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔""",0,0,0,0,4,1
106,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,4,4,4,4,0,0,"'
Answer: ""بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں می�",0,0,0,0,2,2,"""باپ، مجھے بھی یقیناً مدد کرنے کی ضرورت ہے۔ میں نے تو ص",1,1,1,1,2,1,اب تک کام جانے کیلئے بھی آپ کی نیاز نہیں تھی، حالانکہ اب آپ ک,0,0,0,0,3,1,جی بالکل، میں مدد کر دوں گا۔ آپ بتائیں، کیا کرنا ہے؟,3,3,3,3,0,0
107,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,4,4,4,4,0,0,',0,0,0,0,0,0,"""جی ماں، جانتے ہی ہوں کہ تمہارے لئے کیا کرنا ہ",1,1,1,1,2,1,مomsay، میں نے قسمत مکمل کرنے کی کوشش کی جس کے لئے آپ کی مدد چ,0,0,0,0,3,1,"""جی امی، میں ابھی آتا ہوں۔""",3,3,3,3,0,2
108,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,4,4,4,4,0,0,میرے ساتھ جائیں، میں بھی کچھ لینا چاہتا ہوں۔,0,0,0,0,4,2,"""جی بالکل، میں آپ کے ساتھ چلوں گا۔""",4,4,4,3,0,2,"""کیا ہوگا؟ میں تمہارے ساتھ آجاؤں گا۔ کیا ہمارے",1,1,1,0,2,2,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,1
109,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,4,4,4,4,0,0,',0,0,0,0,0,0,"""جی امی، کمرہ تیار کرنے کے لیے جاؤں، پانی بھی لائیں گا اور",2,2,2,2,1,1,اب تیاری کرتا ہوں، خالہ سانس دینے کی نیکات بن جائےں۔,0,0,0,0,3,2,جی خالہ، میں فوراً کمرہ تیار کر دیتی ہوں۔,4,4,4,4,0,0
110,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,4,4,4,4,0,0,"""جی دادی، میں جانتا ہوں، پھر بھی مجھے بتائیے کون سی دوائی لینا",1,1,1,1,1,2,"'
Your father needs his daily medicine and is asking for your help.",0,0,0,0,2,2,جی دادا، میں ابھی لے آتا ہوں۔,4,4,4,4,0,0,بھائی، میری دادی کی دوائی بڑھیا کرتے ہیں، میں نے انہیں ب,0,0,0,0,3,1
111,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,4,4,4,4,0,0,جی دادی، میں ابھی لاتی ہوں۔,4,4,4,4,0,0,میں آپ کے لیے پانی لاتی ہوں۔,2,2,2,2,0,0,"'
Your grandmother is resting and requests you to bring her a glass of water.",0,0,0,0,2,2,"""جی دادی، آجاؤں کھول کر لاتا ہوں.""",2,2,2,2,1,1
112,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,3,4,4,4,0,0,"""جی بالکل، میں پکڑ لیتا ہوں۔""",4,4,4,3,0,0,"""ارے، میں اس پر آتا ہوں، بس ایک سیکنڈ میں آجاؤ گے۔""",1,1,1,0,2,2,,0,0,0,0,4,0,ذرا میرا بیگ پکڑ لینے جا رہے ہوں، آپ نے تھوڑی مدد مانگی,0,0,0,0,3,1
113,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,3,4,4,4,0,0,,0,0,0,0,0,0,"""کیوں؟ ابھی تھوڑا سا بچا ہے نہیں؟""",0,0,0,0,3,0,"""جی بالکل، یہ لو، جلدی چارج کر لو۔""",4,4,4,4,0,0,ذرا صبور رہیں، مجھے بہن کے ذریعے پاس جائے گی۔,0,0,0,0,3,2
114,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,4,4,4,4,0,0,"'
Your father-in-law requests your help with a task. 
'''
I will be happy to help you, father-in-law.",0,0,0,0,3,2,جی ابو، بالکل! میں فوراً دیکھ لیتا ہوں۔,4,4,4,4,0,0,اب تیر نے کوئی تلاش نہیں کرنا، میری طرف سے مدد پانی پائی gayی۔,0,0,0,0,4,1,"""کیا کرنا ہے؟ مجھے بتائیے تو میں ضرور کر دوں گا۔""",2,2,2,2,0,0
115,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,4,4,4,4,0,0,"""جی بالکل، میں سب کچھ تیار کر لوں گی۔ آپ فکر نہ کریں۔""",4,4,4,4,0,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,1,"""جی ساس جی، ابھی تو میں نے کھانا بنایا ہی ہوتا ہوں گا،",1,1,1,1,3,1,مہمانوں کے لئے خوشحالمیں ہوں، آج کی کچھ پلانز کر سکتے ہی,0,0,0,0,3,1
116,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,4,4,4,4,0,0,"'
'''
''I told you this work should have been done by now.""'
'''",0,0,0,0,4,2,میرے والدین نے میں سے کہا گیا تھا کہ آج کام کوٹلے کر لیں۔,0,0,0,0,3,2,"""مجھے افسوس ہے، میں نے کوشش کی لیکن کچھ وجوہات کی بنا پر نہیں کر سکا۔ آئندہ اس بات کا خاص خیال رکھوں گا۔""",4,4,4,4,0,0,"""مجھے معاف کر دیں، میڈا کوئی ٹائم نہیں مل رہا تھا، اب ی�",2,2,2,2,0,0
117,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,ہر کام مجھے ہی کرنا پڑتا ہے؟,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,3,4,4,4,0,0,"Answer: ""جی ہاں، میں سمجھتا ہوں."" (فارملی) یا ""ہاں، می",0,0,0,0,2,0,میں نے کافی کمپنیا کرتی ہے، لیکن میری والدین کے لیے بھی ک,0,0,0,0,3,2,"""نہیں بیٹا، میں نے تو تمہارے بھائی کو بھی بتایا تھا کہ",0,0,0,0,3,2,"""ماں، میں آپ کی مدد کرنے کے لیے تیار ہوں۔ آپ مجھے بتائیں، میں کیا کر سکتا ہوں؟""",4,4,4,4,0,0
118,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,جی تایا جان، ابھی لے آتا ہوں۔,4,4,4,4,0,0,,0,0,0,0,0,0,جی تایا، میں ابھی لاتا ہوں۔,3,3,3,3,0,0,"""جی ہاں بھائی، چلو کروڈوں میں جاؤں گا!""",0,0,0,0,3,2,بہت خوبصورت، آپ کے لیے لائے آتا ہوں۔,2,2,2,2,0,0
119,آپ کا کزن ایک مختصر کام کے لیے باہر جا رہا ہے اور چاہتا ہے کہ آپ بھی ساتھ چلیں۔,یار، ذرا میرے ساتھ چلنا، ایک کام ہے۔,ہاں یار، چلو، کوئی مسئلہ نہیں، چلتے ہیں۔,4,4,4,4,0,0,"'
You are going out for a short work and want your cousin to come along too. 
Answer: ""Yar, come with me, there's a task."" (Urdu)
'''",0,0,0,0,4,2,"""ٹھیک ہے، میں چلتا ہوں۔ کیا کام ہے؟""",2,2,2,2,0,0,"""کیا ہو گیا؟ میں تو ابھی تیار نہیں ہوا تھا، کیا کرنا ہ",2,2,2,1,1,0,ایسے ہی، میں بھی آتی ہوں۔ کام کے لیے تیسری شخص کی نیاز ہ,1,1,1,1,1,2
120,آپ کا کزن بغیر پوچھے ذمہ داری آپ پر ڈال دیتا ہے۔,یہ کام تو تم ہی کرو گے۔,کر دیتا ہوں، لیکن پہلے پوچھ تو لیا کرو۔,3,3,3,4,0,0,"'
The cousin is making you responsible without asking.",0,0,0,0,4,2,تم نے مجھے کتنا اعتماد دیا ہے۔ میں اس کام کو خوبصورت طور پر کرungi۔,2,2,2,1,0,0,"اس سے بھی زیادہ برا یہ ہے ""تم نہ کرنے کی وجہ بتاؤ""",0,0,0,0,3,0,"""کیوں؟ میں نے تو تم سے کچھ نہیں کہا تھا۔""",1,1,1,1,1,0
121,دفتر میں آپ کے سینئر آپ کے کام کے طریقے پر تنقید کرتے ہیں۔,میرا خیال ہے تم نے طریقہ درست نہیں اپنایا۔,جی سر، آپ کی بات درست ہو سکتی ہے، لیکن اُس وقت حالات کے مطابق مجھے یہی بہتر لگا تھا پھر بھی میں اسے دوبارہ دیکھ لیتا ہوں۔,4,4,4,4,0,0,"'
# Generate a natural English response that fits the given situation. Output only the utterance. Do not explain. Do not narrate. Do not add extra context. Do not ask unnecessary follow-up",0,0,0,0,4,2,میں آپ کو بتاتا ہوں کہ میں نے تقریبی طور پر اس طریقے کو د,1,1,1,1,1,1,"""آپ کی رائے کا شکریہ، میں اپنی غلطیوں سے سیکھنے کی کوشش کروں گا۔""",3,3,3,3,0,0,"""کوئی بھی طریقہ ایسا ہوتا ہے جبکہ کسی کو اس کی وضاحت کرنی پڑ",1,1,1,0,2,1
