ID,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
99,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,,,,,,,"""جی، سسر، مجھے سمجھ آ گیا ہے کہ کیا کہنا تھا۔ مجھے پ",,,,,,,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",,,,,,,"""جی استاد، میں اسے دوبارہ دیکھ کر درست کر دوں گا۔""",,,,,,,اس کلام کی وضاحت کرتے ہیں اور پڑھنے والے کو درست روش میں توجہ دینے ک,,,,,,
100,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,,,,,,,جی بالکل، ابھی بند کرتا ہوں۔,,,,,,,"'''
The user's parents are standing outside the house and asking the user to lock the door.",,,,,,,جی ابا جان، آجھو کرو، میں گیٹ بند کر رہا ہوں۔,,,,,,,اب تک نہیں، والدین کی مہم کو منتظر رہیں۔,,,,,,
101,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,,,,,,,جی امی، میں آپ کی مدد کرتی ہوں۔,,,,,,,"'''
A senior lady is standing outside the house and asking for your help in bringing the items indoors.

""Please, daughter, bring this stuff inside.""
'''",,,,,,,میں آپ کی مدد کرتا ہوں، لیکن میری کیسے جانا چاہئے؟,,,,,,,"""جی امما، آج کیا کر رہی ہو؟ کتنے سامان لائے ہو?""",,,,,,
102,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,,,,,,,"""باپ جان، میں نے اپنی غلطی کو سمجھا ہے اور مجھے معاف کر دیں۔",,,,,,,"""میں معذرت خواہ ہوں، مجھے اپنی غلطی کا احساس ہے۔ میں نے سوچا کہ یہ ٹھیک ہوگا، لیکن اب سمجھتا ہوں کہ مجھے آپ کی بات سننی چاہیے تھی",,,,,,,میرے والد نے میں نے کچھ نہیں کیا کہانی کا اظہار کیا ہے، م,,,,,,,"Answer: ""کیونکہ میں نے اپنی مرضی کو ترجیح دی اور اس عمل کے نتائج برداشت کرنے ک�",,,,,,
103,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,,,,,,,"""دادا جی، راستے میں ٹریفک بہت زیادہ تھی اور میں نے کچھ دوستوں سے بھی ملاقات کی۔""",,,,,,,میرے نامانقابلوں سے ہو گئی، دادا آں کر لیکے میں بہت تاثیر,,,,,,,"Answer: ""میں نے اپنا کام مکمل کر لیا، اب میں گھر جا رہا ہوں۔""",,,,,,,دادی جان، مجھے بہت معاف کر دیجئیے، میں نے اپنے دوست کے گھر ج,,,,,,
104,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,,,,,,,"'''
You are going outside from your house. Your mother expresses her worry in a loving manner.

""Son, do not stay out late, I am worried.""
'''",,,,,,,"""ماں، چلو، میں جلد واپس آجاؤں گا، بس ایک گھنٹے کے لئ�",,,,,,,والدین نے میری محبت کو بھرے انداز میں ایک سادہ فکر کی فکر کی ہ,,,,,,,"""جی امی، میں جلدی واپس آؤں گا۔ آپ فکر نہ کریں۔""",,,,,,
105,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,,,,,,,"""ہاں تایا جان، میں سن رہا ہوں۔""",,,,,,,تیری مدد کرنے والے طور پر آپ کو نصیحت دنا چاہئے۔,,,,,,,جی تایا، میں سن رہا ہوں۔ آپ بتائیں۔,,,,,,,"Answer: ""بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔""",,,,,,
106,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,,,,,,,"'''
Answer: ""بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں می�",,,,,,,"""باپ، مجھے بھی یقیناً مدد کرنے کی ضرورت ہے۔ میں نے تو ص",,,,,,,اب تک کام جانے کیلئے بھی آپ کی نیاز نہیں تھی، حالانکہ اب آپ ک,,,,,,,جی بالکل، میں مدد کر دوں گا۔ آپ بتائیں، کیا کرنا ہے؟,,,,,,
107,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,,,,,,,''',,,,,,,"""جی ماں، جانتے ہی ہوں کہ تمہارے لئے کیا کرنا ہ",,,,,,,مomsay، میں نے قسمत مکمل کرنے کی کوشش کی جس کے لئے آپ کی مدد چ,,,,,,,"""جی امی، میں ابھی آتا ہوں۔""",,,,,,
108,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,,,,,,,میرے ساتھ جائیں، میں بھی کچھ لینا چاہتا ہوں۔,,,,,,,"""جی بالکل، میں آپ کے ساتھ چلوں گا۔""",,,,,,,"""کیا ہوگا؟ میں تمہارے ساتھ آجاؤں گا۔ کیا ہمارے",,,,,,,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",,,,,,
109,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,,,,,,,''',,,,,,,"""جی امی، کمرہ تیار کرنے کے لیے جاؤں، پانی بھی لائیں گا اور",,,,,,,اب تیاری کرتا ہوں، خالہ سانس دینے کی نیکات بن جائےں۔,,,,,,,جی خالہ، میں فوراً کمرہ تیار کر دیتی ہوں۔,,,,,,
110,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,,,,,,,"""جی دادی، میں جانتا ہوں، پھر بھی مجھے بتائیے کون سی دوائی لینا",,,,,,,"'''
Your father needs his daily medicine and is asking for your help.",,,,,,,جی دادا، میں ابھی لے آتا ہوں۔,,,,,,,بھائی، میری دادی کی دوائی بڑھیا کرتے ہیں، میں نے انہیں ب,,,,,,
111,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,,,,,,,جی دادی، میں ابھی لاتی ہوں۔,,,,,,,میں آپ کے لیے پانی لاتی ہوں۔,,,,,,,"'''
Your grandmother is resting and requests you to bring her a glass of water.",,,,,,,"""جی دادی، آجاؤں کھول کر لاتا ہوں.""",,,,,,
112,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,,,,,,,"""جی بالکل، میں پکڑ لیتا ہوں۔""",,,,,,,"""ارے، میں اس پر آتا ہوں، بس ایک سیکنڈ میں آجاؤ گے۔""",,,,,,,,,,,,,,ذرا میرا بیگ پکڑ لینے جا رہے ہوں، آپ نے تھوڑی مدد مانگی,,,,,,
113,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,,,,,,,,,,,,,,"""کیوں؟ ابھی تھوڑا سا بچا ہے نہیں؟""",,,,,,,"""جی بالکل، یہ لو، جلدی چارج کر لو۔""",,,,,,,ذرا صبور رہیں، مجھے بہن کے ذریعے پاس جائے گی۔,,,,,,
114,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,,,,,,,"'''
Your father-in-law requests your help with a task. 
'''
I will be happy to help you, father-in-law.",,,,,,,جی ابو، بالکل! میں فوراً دیکھ لیتا ہوں۔,,,,,,,اب تیر نے کوئی تلاش نہیں کرنا، میری طرف سے مدد پانی پائی gayی۔,,,,,,,"""کیا کرنا ہے؟ مجھے بتائیے تو میں ضرور کر دوں گا۔""",,,,,,
115,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,,,,,,,"""جی بالکل، میں سب کچھ تیار کر لوں گی۔ آپ فکر نہ کریں۔""",,,,,,,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",,,,,,,"""جی ساس جی، ابھی تو میں نے کھانا بنایا ہی ہوتا ہوں گا،",,,,,,,مہمانوں کے لئے خوشحالمیں ہوں، آج کی کچھ پلانز کر سکتے ہی,,,,,,
116,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,,,,,,,"'''
'''
''I told you this work should have been done by now.""'
'''",,,,,,,میرے والدین نے میں سے کہا گیا تھا کہ آج کام کوٹلے کر لیں۔,,,,,,,"""مجھے افسوس ہے، میں نے کوشش کی لیکن کچھ وجوہات کی بنا پر نہیں کر سکا۔ آئندہ اس بات کا خاص خیال رکھوں گا۔""",,,,,,,"""مجھے معاف کر دیں، میڈا کوئی ٹائم نہیں مل رہا تھا، اب ی�",,,,,,
117,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,ہر کام مجھے ہی کرنا پڑتا ہے؟,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,,,,,,,"Answer: ""جی ہاں، میں سمجھتا ہوں."" (فارملی) یا ""ہاں، می",,,,,,,میں نے کافی کمپنیا کرتی ہے، لیکن میری والدین کے لیے بھی ک,,,,,,,"""نہیں بیٹا، میں نے تو تمہارے بھائی کو بھی بتایا تھا کہ",,,,,,,"""ماں، میں آپ کی مدد کرنے کے لیے تیار ہوں۔ آپ مجھے بتائیں، میں کیا کر سکتا ہوں؟""",,,,,,
118,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,جی تایا جان، ابھی لے آتا ہوں۔,,,,,,,,,,,,,,جی تایا، میں ابھی لاتا ہوں۔,,,,,,,"""جی ہاں بھائی، چلو کروڈوں میں جاؤں گا!""",,,,,,,بہت خوبصورت، آپ کے لیے لائے آتا ہوں۔,,,,,,
119,آپ کا کزن ایک مختصر کام کے لیے باہر جا رہا ہے اور چاہتا ہے کہ آپ بھی ساتھ چلیں۔,یار، ذرا میرے ساتھ چلنا، ایک کام ہے۔,ہاں یار، چلو، کوئی مسئلہ نہیں، چلتے ہیں۔,,,,,,,"'''
You are going out for a short work and want your cousin to come along too. 
Answer: ""Yar, come with me, there's a task."" (Urdu)
'''",,,,,,,"""ٹھیک ہے، میں چلتا ہوں۔ کیا کام ہے؟""",,,,,,,"""کیا ہو گیا؟ میں تو ابھی تیار نہیں ہوا تھا، کیا کرنا ہ",,,,,,,ایسے ہی، میں بھی آتی ہوں۔ کام کے لیے تیسری شخص کی نیاز ہ,,,,,,
120,آپ کا کزن بغیر پوچھے ذمہ داری آپ پر ڈال دیتا ہے۔,یہ کام تو تم ہی کرو گے۔,کر دیتا ہوں، لیکن پہلے پوچھ تو لیا کرو۔,,,,,,,"'''
The cousin is making you responsible without asking.",,,,,,,تم نے مجھے کتنا اعتماد دیا ہے۔ میں اس کام کو خوبصورت طور پر کرungi۔,,,,,,,"اس سے بھی زیادہ برا یہ ہے ""تم نہ کرنے کی وجہ بتاؤ""",,,,,,,"""کیوں؟ میں نے تو تم سے کچھ نہیں کہا تھا۔""",,,,,,
121,دفتر میں آپ کے سینئر آپ کے کام کے طریقے پر تنقید کرتے ہیں۔,میرا خیال ہے تم نے طریقہ درست نہیں اپنایا۔,جی سر، آپ کی بات درست ہو سکتی ہے، لیکن اُس وقت حالات کے مطابق مجھے یہی بہتر لگا تھا پھر بھی میں اسے دوبارہ دیکھ لیتا ہوں۔,,,,,,,"'''
# Generate a natural English response that fits the given situation. Output only the utterance. Do not explain. Do not narrate. Do not add extra context. Do not ask unnecessary follow-up",,,,,,,میں آپ کو بتاتا ہوں کہ میں نے تقریبی طور پر اس طریقے کو د,,,,,,,"""آپ کی رائے کا شکریہ، میں اپنی غلطیوں سے سیکھنے کی کوشش کروں گا۔""",,,,,,,"""کوئی بھی طریقہ ایسا ہوتا ہے جبکہ کسی کو اس کی وضاحت کرنی پڑ",,,,,,
122,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,یہ جواب مزید بہتر ہو سکتا تھا۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,,,,,,,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",,,,,,,آپ کی شادی کے لیے ممکنہ فرماں پڑتال کرتے ہوئے مزید تفصیل,,,,,,,آپ نے درست کیا کہا، یہ جواب مزید وضاحت اور تفصیلات کے ساتھ پیش کیا جا س,,,,,,,شکریہ استاد، میں اپنی کوششوں کو بہتر بنانے کی کوشش کروں گا۔,,,,,,
