ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
201,پڑوسی,پڑوسی,Medium,ایک پڑوسی آپ کی خیریت دریافت کر رہا ہے کیونکہ وہ آپ کی بیماری کے بارے میں سن چکا ہے۔,سنا ہے آپ کی طبیعت کچھ دنوں سے خراب تھی، اب کیسی ہے؟,جی، اب کافی بہتر ہوں، پوچھنے کا شکریہ۔,4,4,4,4,0,0,جی یار، المیہ اللہ، بس تقریباً بہتر ہوں، ان شاء اللہ تمہارا ب�,2,2,2,2,0,0,اب کافی بہتر ہوں، شکریہ!,3,3,3,3,0,0,اب کافی بہتر ہوں یار، شکریہ! بس تھوڑا آرام کر رہا ہوں,3,3,3,3,0,0
202,استاد,طالب علم,Medium,استاد بیماری کی وجہ سے غیر حاضری پر آپ کی خیریت دریافت کر رہے ہیں۔,کیا اب طبیعت سنبھل گئی ہے؟,جی سر، اللہ کا شکر ہے، اب طبیعت کافی بہتر ہے۔,4,3,4,4,0,0,اب تک نہیں، بس بیماری کا شکریہ، ضرورत کچھ دیکھنے والی نہ ن,2,2,2,2,0,0,اب تقریباً سنبھل گیا ہوں، براہِ کرم معذرت چاہتا ہوں�,1,1,1,1,0,0,جی سر، اللہ تعالیٰ تمہارا بہت شکریہ، طبیعت تو بالکل ٹھیک ہو گیا �,4,4,4,4,0,0
203,دوست,دوست,Low,دوست مذاق اور شکوک بھرے انداز میں آپ کی بیماری کے بارے میں پوچھ رہا ہے۔,ابھی بھی ڈرامہ چل رہا ہے یا واقعی طبیعت خراب ہے؟,یار، واقعی طبیعت خراب تھی، ہر چیز کو مذاق مت سمجھا کرو۔,4,4,4,4,0,0,نہیں یار، بس ختم ہو گیا ہے۔ بس �ually طبیعت خراب ہے۔,2,2,2,2,0,0,ابھی بھی ڈرامہ چل رہا ہے، بس تھوڑا آرام کر لیتا ہ,1,1,1,1,0,0,ابھی بہت سی ڈرامے چل رہے ہیں، بس تقریباً ہر مіٹنگ می,2,2,2,2,0,0
204,سینئر,جونیئر,High,سینئر بیماری کے بعد آپ کی صحت اور کام کی صلاحیت کے بارے میں پوچھ رہا ہے۔,اب طبیعت بہتر ہے؟ کیا آپ معمول کے مطابق کام کر سکیں گے؟,جی سر، اب کافی بہتر ہوں اور معمول کے مطابق کام کر سکتا ہوں۔,4,3,4,4,0,0,جی، طبیعت بہتر ہے۔ امید ہے کہ میں معمول کے مطابق کام کر سکوں گ,3,3,3,3,0,0,اب کافی بہتر ہوں، بس کام کا خیال رکھنے والے ہوں تھوڑا آرام ک,1,1,1,1,0,0,جی سر، اب میری طبیعت بہتر ہے اور میں معمول کے مطابق کام کر لیتا ہوں�,3,3,3,3,0,0
205,ساس,بہو,High,ساس بیماری کے بعد  آپ کی کی خیریت دریافت کر رہی ہیں۔,بیٹا، اب کمزوری تو نہیں؟,جی امی جان، اب کافی بہتر ہوں، آپ کی دعاؤں اور فکر کا شکریہ۔,4,4,4,4,0,0,ابو، بس تقریباً ختم ہو گیا ہوں۔ ان شاء اللہ تمہارا بہت شکری,3,3,3,3,0,0,اب کافی بہتر ہوں یار، بس تھوڑا آرام کر رہا ہوں۔ ان شاء,2,2,2,1,0,0,اب کمزوری نہیں، مامان، شکریہ!,3,3,3,3,0,1
206,دوست,دوست,Low,آپ کا دوست آپ کی بیماری کو سنجیدگی سے نہیں لے رہا اور طنزیہ انداز میں بات کر رہا ہے۔,اب بھی طبیعت کا بہانہ چل رہا ہے؟,یار، واقعی طبیعت خراب تھی، ہر بات کو مذاق مت سمجھا کرو۔,4,3,4,4,0,0,جی یار، بس تھوڑا آرام کر لیتا ہوں، پھر ملتے ہوئے بات کر لیت,2,2,2,2,0,0,نہीں، وہ اکثر وقت میں خیال کرنے والے براہِ کرم کا بہانہ استعمال کرتا,2,2,2,2,0,0,جی یار، بس تمہارا وقت ختم ہو گیا ہے۔ تمہاری طبیعت کا بہانہ چ,1,1,1,1,0,0
207,بزرگ,نوجوان,High,ایک بزرگ آپ کی صحت یابی کے بارے میں فکر مندی کا اظہار کرتے ہوئے دوائی باقاعدگی سے لینے کی تلقین کر رہے ہیں۔,بیٹا، دوائی وقت پر لے رہے ہو نا؟ لاپرواہی مت کرنا۔,جی، میں دوائی وقت پر لے رہا ہوں، آپ کی نصیحت کا شکریہ۔,4,3,4,4,0,0,ابّا جان، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند,3,3,3,3,0,1,ابو، بس تمہارا علاج ختم ہو گیا، تمہاری تکلیف ختم ہو گئی۔ ان ش,2,2,2,2,0,1,ابّا جان، یار! ضروری طور پر دوائی وقت پر لی جائے جائےگی۔ ان شاء الل,2,2,2,2,0,1
208,ساتھی,ساتھی,Medium,ایک ساتھی آپ کی بیماری کے اثرات کے بارے میں پوچھ رہا ہے۔,طبیعت کی وجہ سے کام متاثر تو نہیں ہوا؟,کام مکمل ہو گیا تھا، اتنی بھی طبیعت خراب نہیں تھی جتنا سمجھا جا رہا ہے۔,4,4,4,4,0,0,جی، طبیعت کی وجہ سے کام بہت حد تک متاثر ہوا ہے۔,1,1,1,1,0,0,ابّا جان، ان شاء اللہ طبیعت کی وجہ سے کام متاثر نہیں ہوگا۔,2,2,2,2,0,0,نہیں یار، بس تھوڑا آرام کر رہا ہوں، امید ہے کامیابی ک�,2,2,2,2,0,1
209,کزن,کزن,Low,آپ کا کزن بیماری کے بعد آپ کی خیریت دریافت کر رہا ہے۔,اب کیسا محسوس کر رہے ہو؟,طبیعت تو بہتر ہے، لیکن بیماری نے کافی پریشان کر دیا تھا۔,4,3,4,4,0,0,بہت شکریہ! اب میں تھوڑا بہتر محسوس کر رہا ہوں، برا,2,2,2,2,0,0,بہت شکریہ، میں تھوڑا بہتر ہوں۔ بس یہ ریحال تھو,3,3,3,3,0,0,بہت شکریہ، بہتر ہو رہا ہوں، اللہ کی مدد میں قوت یار.,2,2,2,2,0,0
210,دوست,دوست,Low,دوست بے صبری اور ہلکے طنزیہ انداز میں آپ کی صحت کے بارے میں پوچھ رہا ہے۔,آخر کب تک بیمار رہنے کا ارادہ ہے؟,ہاں یار، اب بہتر ہوں، لیکن اتنی جلدی بھی سب کچھ ٹھیک نہیں ہوتا۔,4,4,4,4,0,0,اب کافی ہو گیا، بس تھوڑا آرام کر لیتا ہوں۔,3,3,3,3,0,0,اب کافی بہتر ہوں یار، بس تھوڑا آرام کر رہا ہوں۔ ان شاء,1,1,1,1,0,1,سر، بیمار رہنے کا ارادہ ضرور نہیں ہوتا، اس کی محنت کافی ہو سک,2,2,2,2,0,0
211,والد,بیٹا,High,والد آپ کو ایک ضروری کام فوراً مکمل کرنے کی ہدایت دے رہے ہیں۔,یہ کام ابھی مکمل کرو۔,جی ابو، ابھی کر دیتا ہوں۔,4,4,4,4,0,0,ابہام نہیں، ان شاء اللہ مکمل کر لو۔,3,3,3,3,0,0,جی والد، یہ کام ابھی مکمل کروں گا۔ ان شاء اللہ میں وقت پر اسے مکمل کر لوں,3,3,3,3,0,0,جی سر، یہ کام مکمل کر لوں، پھر میں اس اور کام پر ان شاء اللہ توجہ دیتا �,3,3,3,3,0,1
212,والدہ,بیٹی,High,والدہ گھر کے کام کے سلسلے میں آپ کو کچن صاف کرنے کی ہدایت دے رہی ہیں۔,کچن صاف کر دو۔,جی امی، ابھی کچن صاف کر دیتی ہوں۔,4,4,4,4,0,0,جی امی، میں فوراً کچن صاف کر لوں گا۔ ان شاء اللہ، یہ کام جلد ختم �,1,1,1,1,0,0,اب وہ کچن صاف کر لو۔,3,3,3,3,0,0,جی ماں، میں کچن صاف کر لوں۔,4,4,4,4,0,0
213,استاد,طالب علم,Medium,استاد کلاس میں آپ کو بورڈ پر سوال حل کرنے کی ہدایت دے رہے ہیں۔,یہ سوال بورڈ پر حل کرو۔,جی سر، میں ابھی اس سوال کو حل کرنے کی کوشش کرتا ہوں۔,4,4,4,4,0,0,جی آستاد، ان شاء اللہ میں بورڈ پر سوال حل کروں گا۔,3,3,3,3,0,0,جی سر، یہ سوال حل کرتا ہوں۔ پلیز بورڈ دکھائیے۔,3,3,3,3,0,0,جی سر، یہ سوال میں حل کر لوں۔ ان شاء اللہ میں درست جواب دیتا ہوں۔,3,3,3,3,0,0
214,افسر,ملازم,High,افسرآپ کو ایک اہم رپورٹ وقت پر جمع کرانے کی ہدایت دے رہا ہے۔,یہ رپورٹ آج ہی مکمل کرکے جمع کرائیں۔,جی سر، میں یہ رپورٹ آج ہی جمع کرا دوں گا۔,4,4,4,4,0,0,سر، یہ رپورٹ آج ہی مکمل کرکے جمع کروں گا۔,3,3,3,3,0,0,جی سر، یہ رپورٹ آج ہی مکمل کر کے جمع کر دینے کی کوشش کروں گا۔,3,3,3,3,0,0,جی سر، یہ رپورٹ آج ہی مکمل کر کے جمع کر دوں گا۔,3,3,3,3,0,0
215,دوست,دوست,Low,آپ دونوں ایک ساتھ کام کر رہے ہیں اور آپ کا دوست آپ سے فائل مانگ رہا ہے۔,یار، ذرا وہ فائل مجھے پکڑا دو۔,بالکل، میں ابھی دے دیتا ہوں۔,4,4,4,4,0,0,ٹھیک ہے، یار، وہ فائل تمہارا ہے۔,2,2,2,2,0,0,یار، بس کام مکمل ہو گیا، تمہارا شکریہ۔ یہ فائل تو میری ہے، تم�,2,2,2,2,0,0,سر، ان شاء اللہ میں آئندہ بہتر کام کر کے آپ کی تقریباً پوری رہنمائی,1,1,1,1,0,1
216,دوست,دوست,Low,آپ کا دوست غصے یا جھنجھلاہٹ میں آپ کو خاموش رہنے کا کہہ رہا ہے۔,بس چپ ہو جاؤ اور میری بات سنو۔,ٹھیک ہے یار، لیکن آرام سے بھی بات کر سکتے ہو۔,4,3,3,4,0,0,یار، بس تھوڑا آرام کر لیتا ہوں، پھر تمہارا بہانہ سن لیتا,1,1,1,1,0,0,بہت شکریہ! ان شاء اللہ یہ آئندہ میری بات بہتر سنس کرنے کی قدرت د,2,2,2,2,0,0,یار، بس کام مکمل کر لوں، پھر ہم مل کر اس کی وجہ سمجھ لیتے ہیں�,3,3,3,3,0,0
217,سینئر,جونیئر,High,سینئر آپ سے میٹنگ کی دستاویزات جلد از جلد شیئر کرنے کا کہہ رہا ہے۔,میٹنگ کے نوٹس فوراً بھیج دو۔,جی سر، میں ابھی نوٹس بھیج دیتا ہوں۔,4,4,4,4,0,0,سر، ان شاء اللہ میٹنگ کے نوٹس فوراً بھیج دینا چاہیے۔,3,3,3,3,0,0,بہت شکریہ سر، ان شاء اللہ میٹنگ کے نوٹس فوراً بھیجوں گا۔ (جی,4,4,4,4,0,0,جی سر، میٹنگ کے نوٹس فوراً بھیجوں گا۔,4,4,4,4,0,0
218,سینئر,جونیئر,High,سینئر کام کے معیار سے مطمئن نہیں ہے اور  آپ کو اسے دوبارہ کرنے کا حکم دے رہا ہے۔,یہ کام دوبارہ کرنا پڑے گا۔,جی سر، میں اسے دوبارہ کر دیتا ہوں۔,4,4,4,4,0,0,ابھی تک معیاروں میں達不成预期的結果，請重做。,3,3,3,3,0,0,جی سر، میں ان شاء اللہ اس کام کو پھر سے مکمل کر دوں گا۔,1,1,1,1,0,0,بہت شکریہ سر، یہ میری کوتاہی تھی۔ آئندہ میں ضرور اس بات کا خی,3,3,3,3,0,0
219,چچا,بھتیجا,High,چچا گھر کے کام میں آپ سے مدد لے رہے ہیں۔,یہ سامان اندر رکھ دو۔,جی چچا جان، میں ابھی یہ سامان اندر رکھ دیتا ہوں۔,4,4,4,4,0,0,جی چچا، ان شاء اللہ میں ضرور اس بات کا خیال رکھوں گا۔ تمہارا بہت,1,1,1,1,0,0,جی چچا، ان شاء اللہ میں اس کام کو مکمل کر لوں گا۔,2,2,2,2,0,0,ابّا جان، یہ سامان آپ کی محبت کا اثبات نہیں، براہِ کرم اندر رکھو,3,3,3,2,0,0
220,ساس,بہو,High,ساس گھر کے کام کاج کے حوالے سے آپ کو ہدایت دے رہی ہیں۔,آج کھانا وقت پر تیار ہونا چاہیے۔,جی امی جان، کھانا وقت پر تیار ہو جائے گا۔,4,4,4,4,0,0,"جی ساس، آج کھانا وقت پر تیار کر لوں، تاکہ باقی دن آرام سے گزر جاؤں۔
ب",3,3,3,3,0,0,سر، آئندہ ہم مکمل کر لو، پہلے ان شاء اللہ وقت پر خورانی کر لو۔,1,1,1,1,0,1,جی بالکل، آئندہ کا کھانا وقت پر تیار کر لیجیے تاکہ ہم سب مل کر آرام کر لیتے,2,2,2,2,0,0
221,بزرگ,نوجوان,High,ایک بزرگ آپ کو ایک معمولی کام انجام دینے کی ہدایت دے رہے ہیں۔,دروازہ بند کر دو۔,جی، ابھی دروازہ بند کر دیتا ہوں۔,4,3,4,4,0,0,جی سر، یہ ضرور کروں گا۔,2,2,2,2,0,1,دراوزہ بند کر دیجیے۔,2,2,2,2,0,0,جی ارجمند سر، میں فوراً یہ کام مکمل کر لوں گا۔ تمہارا شکر گزار رہوں,3,3,3,3,0,1
222,دوست,دوست,Low,آپ نے اپنے دوست سے مدد مانگی تھی، لیکن اس نے بے رخی سے جواب دیا۔,خود ہی کر لو، میرے پاس وقت نہیں ہے۔,ٹھیک ہے یار، کوئی بات نہیں، خود ہی کر لیتا ہوں۔,4,3,4,4,0,0,یار، تمہارا بہت شکریہ، بس کام مکمل ہو گیا۔,3,3,3,3,0,0,دوست دینا ضروری ہے، تھوڑا سا وقت باقی ہے۔,2,2,2,2,0,0,یار، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آپ کی مدد,2,2,2,2,0,0
223,استاد,طالب علم,Medium,استاد کلاس میں نظم و ضبط برقرار رکھنے کے لیے ایک طالب علم کو سختی سے خاموش رہنے کا کہہ رہے ہیں۔,خاموش رہو۔,جی سر، معذرت چاہتا ہوں، آئندہ اس بات کا خیال رکھوں گا۔,4,4,4,4,0,0,جی سر، معذرت چاہتا ہوں۔,3,3,3,3,0,0,استاد، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آپ کی نشاند,2,2,2,2,0,0,استاد! ان شاء اللہ میں کلاس میں ضبط تکرار کر لوں۔,3,3,3,3,0,0
224,ساتھی,ساتھی,Medium,ایک ساتھی مشترکہ کام کی تقسیم کرتے ہوئے آپ کو ایک مخصوص حصہ سنبھالنے کی ذمہ داری دے رہا ہے۔,آپ یہ حصہ سنبھال لیں۔,ضرور، میں یہ کام سنبھال لیتا ہوں۔,4,4,4,4,0,0,جی سر، یہ حصہ سنبھال لوں، میں اسے اچھی طرح بخوبی سنبھال لیتا ہ,4,4,4,4,0,0,جی، میں اس حصے کو سنبھال لیتا ہوں۔,1,1,1,1,0,0,جی بالکل، میں ان شاء اللہ اس پر سب بہتر کام کر لوں۔,3,3,3,3,0,0
225,بھائی,بہن,Medium,بھائی حفاظت کے پیش نظر آپ کو باہر جانے سے روک رہا ہے۔,ابھی باہر مت جاؤ۔,اچھا، نہیں جاتی، لیکن مجھے جانا ضروری تھا۔,3,4,4,4,0,0,جی بہت شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر تک باہر رہو�,3,3,3,3,0,0,نہیں یار، بس ختم ہو گیا ہے۔ ان شاء اللہ تمہارا واپس آنا,1,1,1,0,0,0,ابھی باہر مت جاؤ۔,2,2,2,2,0,1
226,دوست,دوست,Low,آپ کے دوست نے اپنی مصروفیات کے باوجود آپ کی مدد کے لیے وقت نکالا ہے۔,یار، میں نے آج  تمہارا کام مکمل کر دیا۔,یار، تمہارا دل سے شکریہ، تم نے واقعی میرے لیے بہت وقت نکالا۔,4,4,4,4,0,0,بہت شکریہ یار، بس یہ کام مکمل ہو گیا، تمہاری مدد کا بہت شکری�,3,3,3,3,0,0,سر، بہت شکریہ! یہ آپ کی محبت کا خیال ہے۔,3,3,3,3,0,1,ابو، بہت شکریہ! بس تمہارا بہت شکریہ، یار!,2,2,2,2,0,1
227,دوست,دوست,Low,آپ کا دوست آپ کی غیر موجودگی میں آپ کے لیے نوٹس لے آیا ہے۔,میں تمہارے لیے نوٹس لے آیا ہوں۔,بہت شکریہ یار، تم نے میری بڑی مدد کر دی۔,4,3,4,4,0,0,جی یار، بس ختم ہو گیا ہے۔ ان شاء اللہ تم جلد آنا ہو گا۔,2,2,2,2,0,0,نکلنے والے دن کے بارے میں ایک نوٹ سر، یہ آپ کی محبت کا ایک,2,2,2,2,0,0,بہت شکریہ! ان شاء اللہ میں ضرور پڑھوں گا۔ آپ کی مدد کا بہ,2,2,2,2,0,0
228,والد,بیٹا,High,آپ کے والد نے آپ کا ایک ضروری کام مکمل کر دیا ہے۔,میں تمہارے ضروری کاغذات دفتر جا کر جمع کرا آیا ہوں۔,بہت شکریہ ابو، آپ نے میری بڑی مشکل آسان کر دی۔,4,4,4,4,0,0,بہت شکریہ سر، بس یہ کام مکمل ہو گیا، اب میں دوسرے ضروری کام پر توج�,2,2,2,2,0,0,ابّا جان نے میرا ایک ضروری کام مکمل کر دیتا ہے، میں ان کی اچھ,2,2,2,2,0,0,ابّا جان، بہت شکریہ! بس تقریباً تمام ضروری کاغذات مکمل ہو گئے ہی�,2,2,2,2,0,1
229,والدہ,بیٹی,High,والدہ بیماری کے دوران آپ کی دیکھ بھال کے لیے جاگتی رہی ہیں۔,بیٹا، میں کل رات تمہارے پاس ہی تھی تاکہ تمہیں کسی چیز کی ضرورت نہ ہو۔,امی، آپ کا بہت شکریہ، آپ نے میرا بہت خیال رکھا۔,4,4,4,4,0,0,ابو، بس خیریت ہو گئی ہے، ان شاء اللہ تم جلد بخیر ہو جاؤ گ�,2,2,2,2,0,1,ابّا، میری مامہ بہت سرکار کرتی تھی، ان کی دیکھ بھال مگر نہی,2,2,2,2,0,1,ابّا جان، آپ کی محبت اور دیکھ بھال کا بہت شکریہ۔ یہ آپ کی اچھی طرح دیک,3,3,3,3,0,1
230,استاد,طالب علم,Medium,استاد نے آپ کی تعلیمی مدد کے لیے اضافی وقت دیا ہے۔,امید ہے اب تمہیں یہ موضوع اچھی طرح سمجھ آ گیا ہوگا۔,سر، آپ کا بہت شکریہ، آپ کی مدد سے مجھے یہ موضوع اچھی طرح سمجھ آ گیا۔,4,4,4,4,0,0,سر، بہت شکریہ، اکمل حظیں، حال میں ان شاء اللہ اس موضوع میں قوت پائتا ر,3,3,3,3,0,0,جی سر، بہت شکریہ! امید ہے اب میں اس موضوع کو اچھی طرح سمجھ گیا ہو�,3,3,3,3,0,0,جی سر، بہت شکریہ سر، یہ تو میری طرف سے تھوڑا پریشان کر دینے والا کام ت,4,4,4,4,0,0
231,طالب علم,استاد,High,استاد نے آپ کو اضافی رہنمائی اور مشورے دیے ہیں اور مزید مدد کی پیشکش کر رہے ہیں۔,اگر تمہیں مزید کچھ پوچھنا ہو تو تم میرے دفتر آ سکتے ہو۔,سر، آپ کی رہنمائی اور تعاون کا بہت شکریہ۔,4,4,4,4,0,0,بہت شکریہ سر، بس میں ضروری کام مکمل کر لوں۔,2,2,2,2,0,0,بہت شکریہ سر، بس یہ کام مکمل ہو گیا، آپ کی رہنمائی کا بہت شکری�,2,2,2,2,0,0,نہیں استاد، بہت شکریہ، میری حوصلہ افزہ ہی نہیں ہے۔,3,3,3,3,0,0
232,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی نے ضرورت کے وقت آپ کی مدد کی ہے۔,مجھے خوشی ہے کہ میں وقت پر آپ کی مدد کر سکا۔,آپ کا بہت شکریہ، آپ کی بروقت مدد میرے بہت کام آئی۔,4,3,4,4,0,0,بہت شکریہ، یہ آپ کی اچھی خدمت کے لیے ایک چھوٹی سی ٹپ ہ�,3,3,3,3,0,0,جی بالکل، یہ تو معمول کا بہاور ہے۔,3,3,3,3,0,0,بہت شکریہ! میرا بہت خیال رکھنے والा ہے، آپ کی مدد کا بہت,2,2,2,2,0,0
233,دوست,دوست,Low,آپ کے دوست نے آپ کی اسائنمنٹ مکمل کر دی کیونکہ آپ گھر کے ایک ضروری کام میں مصروف تھے۔,یہ لو، میں نے تمہاری اسائنمنٹ کر دی تھی۔,یار، تمہارا بہت شکریہ، ورنہ مجھے اس کی بہت ٹینشن تھی۔,4,4,4,4,0,0,"بہت شکریہ! یار، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔
سر،",2,2,2,2,0,1,سر، بہت شکریہ، بس یہ کام تمہاری اچھی طرف سے مکمل کر لیتا ہ,3,3,3,3,0,0,جی یار، بس ختم ہو گیا، امید ہے تمہارا کام بہت اچھا ہوگيا,2,2,2,2,0,0
234,سینئر,جونیئر,High,سینئر آپ کی کارکردگی اور محنت کو سراہ رہے ہیں۔,آپ نے بہت محنت کی ہے، جو صاف نظر آ رہی ہے۔,شکریہ سر۔ یہ سب آپ کی رہنمائی کا نتیجہ ہے۔,4,3,4,4,0,0,بہت شکریہ سر، یہ تو بس ایک چھوٹی سی شروع تھی، امید ہے اس کے بعد ب,3,3,3,3,0,0,بہت شکریہ سر، یہ آپ کا حوصلہ افزائی اور رہنمائی کا نتیجہ,3,3,3,3,0,0,بہت شکریہ سر، یہ تو آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہ�,3,3,3,3,0,0
235,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار محبت اور خیر خواہی کے ساتھ آپ کے لیے دعائیں کرتے ہیں۔,میں ہمیشہ تمہاری کامیابی اور بھلائی کے لیے دعا کرتا ہوں۔,اللہ آپ کو جزائے خیر دے، آپ کی دعائیں میرے لیے بہت قیمتی ہیں۔,4,4,4,4,0,0,بہت شکریہ! یہ آپ کی محبت اور خوبصورتی کا نشان ہے۔ میری کامی,4,4,4,4,0,0,بہت شکریہ! ان شاء اللہ میں بہتر ہو جاؤں گا۔ آپ کی دعائی�,2,2,2,2,0,0,بہت شکریہ سر، یہ آپ کی نشہ بیانی اور محبت کا نتیجہ ہے۔ می�,3,3,3,3,0,1
236,دوست,دوست,Low,آپ کے دوست نے مذاق اور دوستانہ انداز میں آپ کی ایک چھوٹی سی مدد کی ہے۔,یہ لو، میں تمہارے لیے چائے بھی لے آیا ہوں۔,واہ جناب، آج تو بڑے مہربان لگ رہے ہیں، شکریہ!,4,4,4,4,0,0,نہیں یار، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔ یہ تو ایک,3,3,3,3,0,0,بہت شکریہ، بس ختم ہو گیا ہے۔,3,3,3,3,0,1,سر، بہت شکریہ، بس یہ کافی ہے۔ آئندہ میری طرف سے بہتر مدد ک,2,2,2,2,0,0
237,دوست,دوست,Low,آپ کے دوست نے مدد کی ہے، لیکن کافی تاخیر اور ہچکچاہٹ کے بعد۔,آخرکار تمہارا کام کر ہی آیا ہوں۔,ٹھیک ہے یار، شکریہ، لیکن مجھے کافی انتظار کرنا پڑا۔,3,3,4,4,0,0,جی یار، بس ختم ہو گیا، ان شاء اللہ آپ کو چاہیے ہو گا۔,3,3,3,3,0,1,ابّا جان، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آپ کی حو,2,2,2,2,0,1,سر، بس کام مکمل ہو گیا، بہت شکریہ۔,1,1,1,1,0,0
238,افسر,ملازم,High,آپ سے کام میں ایک سنگین غلطی ہوئی تھی، لیکن افسر نے آپ کو ایک اور موقع دیا اور معاملہ مزید آگے نہیں بڑھایا۔,اس بار میں نے آپ کی غلطی کے باوجود معاملہ انتظامیہ تک نہیں جانے دیا۔,بہت شکریہ سر، میں آپ کے اعتماد اور تعاون کی قدر کرتا ہوں، آئندہ ایسی غلطی نہیں ہوگی۔,4,4,4,4,0,0,بہت شکریہ سر، یہ آپ کی اچھی رہنمائی اور حوصلہ افزائی کا نتیجہ,3,3,3,3,0,0,سر، بس یہ میری کوتاہی تھی، آپ کی محبت کا بے حد شکریہ، مگر ان,2,2,2,2,0,0,بہت شکریہ سر، یہ آپ کی حوصلہ افزائی کا نتیجہ ہے۔,2,2,2,2,0,0
239,ساتھی,ساتھی,Medium,آپ طبیعت کی خرابی کی وجہ سے ایک دن دفتر نہیں جا سکے، تو آپ کے ساتھی نے آپ کا کام مکمل کر دیا۔,میں نے آپ کا کام بھی مکمل کر دیا تھا۔,آپ کا بے حد شکریہ آپ نے واقعی میں میری بہت مدد کی۔,4,4,4,4,0,0,بہت شکریہ! یہ آپ کی اچھی ٹیم ورکنگ کا نتیجہ ہے۔ برا,2,2,2,2,0,0,سر، بس یہ کام مکمل کر لو، میری کمی نہیں تھی۔,2,2,2,2,0,0,جی یار، بس تمہارا بہت شکریہ، مگر تمہارا بہت شکریہ نہیں چا,2,2,2,2,0,1
240,بھائی,بہن,Medium,آپ کی طبیعت خراب تھی اور آپ کی بہن نے آپ کی ذمہ داریاں سنبھال لیں۔,میں نے گھر کے سارے کام سنبھال لیے تھے تاکہ تم آرام کر سکو۔,بہت شکریہ، تم نے میری بہت بڑی پریشانی کم کر دی۔,4,4,4,4,0,0,بہت شکریہ، یار! تمہارا بہت شکریہ کہ تم نے میری مدد کی۔ ی�,3,3,3,3,0,0,جی بالکل، بس تم آرام کر لو، ان شاء اللہ میں ضرور کچھ دن ان شاء اللہ تمہارا بہت شک,3,3,3,3,0,0,بہت شکریہ! بہت سی بہانے نہیں، تمہارا دعائ์ میریSIDE NOTE：此处机器人的,2,2,2,2,0,0
241,دوست,دوست,Low,آپ کا دوست آپ کی مدد کی پیشکش کر رہا ہے کیونکہ آپ کسی اور کام میں مصروف ہیں۔,یار، اگر ضرورت ہو تو میں تمہاری مدد کر دیتا ہوں۔,ارے نہیں یار، تم کیوں زحمت کرو گے، لیکن تمہاری پیشکش کا بہت شکریہ۔,4,4,4,4,0,0,نہیں یار، شکریہ! بس ختم ہی ہو گیا ہے۔,3,3,3,3,0,0,یار، براہِ کرم تھیم کر لیتا ہوں، بس قسمت میری کام ہو، ان شاء,2,2,2,2,0,0,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی,3,3,3,3,0,0
242,دوست,دوست,Low,آپ کا دوست کام میں آپ کی مدد کی پیشکش کر رہا ہے۔,چلو، میں تمہارا کچھ کام کم کر دیتا ہوں۔,نہیں یار، اتنی زحمت کی ضرورت نہیں، میں سنبھال لوں گا۔,4,4,4,4,0,0,نہیں یار، بس تقریباً ختم ہی ہو گیا ہے۔,3,3,3,3,0,1,بہت شکریہ سر، بس اس کام میں قوت ہو گیا۔,2,2,2,2,0,0,"یار، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔
نہیں یار، بس ی",3,3,3,3,0,0
243,جونیئر,سینئر,Medium,آپ کا جونیئر احترام کے ساتھ آپ کو مدد کی پیشکش کر رہا ہے تاکہ آپ کا کام آسان ہو جائے۔,سر، اگر آپ اجازت دیں تو میں آج اضافی وقت دے کر یہ کام مکمل کر دیتا ہوں۔,آپ کی مہربانی، لیکن آپ کو زیادہ دیر رکنے کی ضرورت نہیں، میں سنبھال لوں گا۔,4,4,4,4,0,0,بہت شکریہ سر، بس یہ کام مکمل کر لوں، پھر میں اضافی وقت دے کر اس کی تکمیل کر,3,3,3,3,0,0,ابّا جان، بس کام مکمل کر لو، میرا امید ہے یہ کام وقت نہیں کھو ل,2,2,2,2,0,0,بہت شکریہ سر، مگر بس کام مکمل ہو گیا ہے۔,2,2,2,2,0,1
