Scenario_ID,Candidate,Candidates,Mean_Relational_Alignment,Mean_Indirectness,Mean_Facesaving,Mean_Cultural_Appropriateness,Mean_Directness_Threat,Mean_Hierarchy_Violation,CAS,FTV,Gold_Candidate,Is_Gold
282,C,ٹھیک ہے یار، کام تو کر دیا، لیکن آئندہ اتنی دیر سے مدد مت کرنا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
283,A,بہت شکریہ سر، میں آپ کے اعتماد اور تعاون کی قدر کرتا ہوں، آئندہ ایسی غلطی نہیں ہوگی۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
283,B,شکریہ سر، لیکن میں سمجھتا ہوں کہ آپ نے صرف اپنا فرض ادا کیا ہے۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
283,C,سر، ٹھیک ہے آپ نے معاملہ آگے نہیں بڑھایا، لیکن مجھے اس پر اتنا شکریہ ادا کرنے کی ضرورت محسوس نہیں ہوتی۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
284,A,آپ کا بے حد شکریہ آپ نے واقعی میں میری بہت مدد کی۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
284,B,آپ کا شکریہ، لیکن میں خود بھی اپنا کام کر سکتا تھا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
284,C,شکریہ، لیکن آئندہ میرا کام خود سے مکمل کرنے کی ضرورت نہیں، پہلے مجھ سے پوچھ لیا کریں۔,1.0,1.0,1.0,0.0,2.0,0.0,0.1875,0.25,A,False
285,A,بہت شکریہ، تم نے میری بہت بڑی پریشانی کم کر دی۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
285,B,بہت شکریہ۔,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.125,A,False
285,C,اچھا یار، کام کر دیا ہے تو ٹھیک ہے۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
286,A,جی سر، الحمدللہ بہت اچھا ہوا۔ آپ کی رہنمائی کا بہت شکریہ۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
286,B,جی سر، ٹھیک ہے، لیکن زیادہ فرق نہیں پڑا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
286,C,شکریہ سر۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
287,A,جی بالکل، بہت شکریہ۔ یہ آپ کی اچھی خدمت کے لیے ایک چھوٹی سی ٹپ ہے، براہِ کرم قبول کیجیے۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
287,B,جی جناب، شکریہ۔,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.125,A,False
287,C,جی، کافی اچھا سفر رہا، شکریہ۔,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.125,A,False
288,A,الحمدللہ یار، سب ٹھیک ہے۔ تمہاری مدد سے میرا کام بہت آسان ہو گیا تھا، اس کے لیے دل سے تمہارا بہت شکریہ۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
288,B,الحمدللہ سب ٹھیک ہے یار، تم نے مدد کی تھی لیکن میں نے باقی کام خود ہی کر لیا تھا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
288,C,ہاں، تمہاری مدد سے تھوڑا بہت فرق پڑ گیا تھا، شکریہ۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
289,A,ارے نہیں یار، تم کیوں زحمت کرو گے، لیکن تمہاری پیشکش کا بہت شکریہ۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
289,B,نہیں یار، میں خود ہی کر لوں گا۔,2.0,2.0,2.0,2.0,2.0,0.0,0.5,0.25,A,False
289,C,ٹھیک ہے یار، اگر تم فارغ ہو تو کر دو، لیکن اتنی بھی جلدی نہیں ہے۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
290,A,نہیں یار، اتنی زحمت کی ضرورت نہیں، میں سنبھال لوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
290,B,نہیں یار، تم اپنی مصروفیت دیکھو، مجھے تمہاری مدد کی کوئی خاص ضرورت نہیں۔,2.0,2.0,2.0,1.0,2.0,0.0,0.4375,0.25,A,False
290,C,میں خود ہی یہ کام مکمل کر لوں گا۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
291,A,آپ کی مہربانی، لیکن آپ کو زیادہ دیر رکنے کی ضرورت نہیں، میں سنبھال لوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
291,B,آپ کو اتنی دیر رکنے کی ضرورت نہیں، میں یہ کام خود سنبھال لوں گا۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
291,C,مہربانی، لیکن بہتر ہوگا کہ آپ اپنا کام کریں اور مجھے یہ ذمہ داری خود پوری کرنے دیں۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
292,A,آپ کی پیشکش کا شکریہ، لیکن خود کو زیادہ زحمت نہ دیں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
292,B,میں سمجھتا ہوں کہ آپ خود بھی یہ کام سنبھال سکتے ہیں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
292,C,فی الحال مجھے آپ کی مدد کی ضرورت نہیں ہے۔,2.0,2.0,2.0,1.0,2.0,0.0,0.4375,0.25,A,False
293,A,ارے نہیں یار، تم کیوں زحمت کرو گے، میں خود انتظام کر لوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
293,B,نہیں یار، گاڑی کی ضرورت نہیں۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
293,C,ٹھیک ہے یار، اگر گاڑی دینی ہی ہے تو دے دو۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
294,A,آپ کی مہربانی، لیکن واقعی اس کی ضرورت نہیں، میں خود سنبھال لوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
294,B,یار، میں نے کہا نا مجھے تمہاری مدد کی ضرورت نہیں۔,2.0,1.0,1.0,1.0,2.0,0.0,0.3125,0.25,A,False
294,C,اچھا ٹھیک ہے، اگر تم اتنا اصرار کر رہے ہو تو کر دو، ورنہ میں خود ہی کر لیتا۔,2.0,2.0,2.0,1.0,2.0,0.0,0.4375,0.25,A,False
295,A,آپ کی بہت مہربانی، لیکن آپ کو تکلیف دینے کی ضرورت نہیں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
295,B,مجھے آپ کی مدد کی ضرورت نہیں، میں خود سنبھال لوں گا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
295,C,نہیں، آپ کا بہت شکریہ۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
296,A,بیٹا، بہت شکریہ، میں خود سنبھال لوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
296,B,جی لیکن بہتر ہوگا کہ آپ اپنا کام کریں، میں یہ خود مکمل کر لوں گا۔,2.0,2.0,2.0,1.0,2.0,0.0,0.4375,0.25,A,False
296,C,ہاں، ضرور۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
297,A,ابو، آپ کا بہت شکریہ، لیکن واقعی اس کی ضرورت نہیں، میں سنبھال لوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
297,B,ٹھیک ہے، اگر آپ مدد کرنا چاہتے ہیں تو کر دیں، ویسے میں خود بھی یہ کام کر سکتا ہوں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
297,C,ابو، شکریہ، لیکن میں یہ کام خود کر سکتا ہوں۔,2.0,2.0,2.0,1.0,2.0,0.0,0.4375,0.25,A,False
298,A,امی، آپ کی بہت مہربانی، لیکن میں خود کر لوں گی۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
298,B,امی، میں خود ہی یہ کام کر لوں گی۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
298,C,امی، رہنے دیں، میں کر لوں گی۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
299,A,سر، آپ کی مہربانی، لیکن براہِ کرم اس کی فکر نہ کریں، میں خود یہ کام مکمل کر لوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
299,B,نہیں، میں اپنی فائل خود ہی مکمل کر لوں گا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
299,C,سر، میں چاہتا ہوں کہ یہ کام خود مکمل کروں۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
300,A,آپ کی فکر کا بہت شکریہ، لیکن واقعی میں خود سنبھال لوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
300,B,آمیں اکیلا ہی چلا جاؤں گا، آپ کو ساتھ آنے کی ضرورت نہیں۔,2.0,2.0,2.0,1.5,1.0,0.0,0.4688,0.125,A,False
300,C,شکریہ، میں خود سنبھال لوں گا۔,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.125,A,False
301,A,امی جان، آپ کی مہربانی، لیکن میں یہ کام خود کر لوں گی۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
301,B,امی جان، میں خود کر لوں گی، آپ کو بار بار یہ کام کرنے کی ضرورت نہیں۔,2.0,2.0,2.0,1.0,2.0,0.0,0.4375,0.25,A,False
301,C,امی جان، رہنے دیں، یہ کام میں خود ہی مکمل کر لوں گی۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
302,A,آپ کی مہربانی، لیکن میں پہلے خود ایک بار دیکھ لیتا ہوں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
302,B,میں خود ہی رپورٹ چیک کر لوں گا، آپ کو زحمت دینے کی ضرورت نہیں۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
302,C,شکریہ، لیکن بہتر ہوگا کہ میں پہلے خود رپورٹ دیکھ لوں ۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
303,A,چچا جان، آپ کی بہت مہربانی، لیکن آپ کو زحمت دینے کی ضرورت نہیں، میں خود چلا جاؤں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
303,B,چچا جان، میں خود چلا جاؤں گا، آپ کو میرے ساتھ آنے کی ضرورت نہیں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
303,C,چچا جان، اتنی رات بھی نہیں ہوئی ۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
304,A,چچا جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مکمل کر لوں گا، اگر ضرورت پڑی تو ضرور آپ سے مدد لے لوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
304,B,بہت شکریہ، لیکن میں یہ کام خود ہی کر لوں گا۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
304,C,چچا جان، مجھے آپ کی مدد کی ضرورت نہیں، میں خود سنبھال لوں گا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
305,A,سر، آپ کی بہت مہربانی، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خود اسے مکمل کر لوں گا، آپ زحمت نہ کریں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
305,B,سر، کام میں خود مکمل کر سکتا ہوں، آپ کو اس کی فکر کرنے کی ضرورت نہیں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
305,C,سر، میں ابھی یہ کام خود کرنا چاہتا ہوں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
306,A,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,3.5,3.5,3.5,3.5,0.0,0.0,0.875,0.0,A,True
306,B,نہیں ، تم رہنے دو، میں خود ہی کر لوں گا۔,2.0,2.0,2.0,1.0,2.0,0.0,0.4375,0.25,A,False
306,C,یار، مجھے مدد کی ضرورت نہیں، میں اپنی اسائنمنٹ خود مکمل کر لوں گا۔,2.0,2.0,2.0,1.0,1.0,0.0,0.4375,0.125,A,False
