ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,4,3,4,4,0,0,"""سر، آپ کی بہت مہربانی، لیکن میں اس کو دیکھ کر کچھ کام کر",1,1,1,1,0,0,"""سر، آپ کی مہربانی ہے، مگر میں بھی اس میں اپنا حصہ ڈالنا چاہتا ہوں۔""",3,3,3,3,0,0,"""سر، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خود اس",3,3,3,3,0,0,"""جی سر، آپ کی بہت مہربانی ہے، لیکن یہ بل مجھے اپنی جانب سے لگان",2,2,2,2,0,0
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,3,3,4,4,0,0,"""نہیں یار، اس بار میں ہی ادا کرتا ہوں، تم اگلی بار کر لینا۔""",4,4,4,4,0,0,"""مجھے بہت شکریہ، لیکن ابھی تو آپ نے بل ادا کر دیا ہے، بس یہ",2,2,2,2,0,0,"""نہیں کزن، یہ تو تمہارا ہے، میں خود ادائیگی کر لوں گا۔""",3,3,3,3,0,0,"""کزن جان، میں آپ کی طرف سے بھی بھول نہیں سکتا، لیکن اس بار م",3,3,3,3,0,0
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,3,4,4,4,0,0,"""نہیں یار، آج میں خود ہی ادا کرتا ہوں، تم اگلی بار کر لینا۔""",1,1,1,1,0,0,"""ٹھیک ہے ک锌子，我们各付一半吧。""",2,2,2,2,0,0,"""جی کزن، اگر ایسا ہونا ہے تو آؤ، ہم سب برابر بانٹیں گے۔""",4,4,4,4,0,0,"""جی کزن، بہت اچھا ہوا، میں بھی آدھا آدھا کر لیتا ہو",4,4,4,4,0,0
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,4,4,4,4,0,0,"""بیٹا، میں تمہیں ساتھ چلتا ہوں۔""",3,3,3,3,0,2,"""جی دادا جان، آپ کی مرضی کے مطابق، لیکن میں نے پہلے ہی دوسری سواری ک",2,2,2,2,0,0,"""جی دادا جان، میں آپ کے ساتھ چلوں گا، آپ کی کمپنی ہمیشہ خوشی دیتی ہے۔""",4,4,4,4,0,0,"""جی دادا جان، بس آئیے گھر سے نکلتے ہیں۔""",3,3,3,3,0,0
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,4,4,4,4,0,0,"""جی دادی جان، آپ کی نصیحت پر توجہ دیتا ہوں گا، لیکن ابھی کچھ کام باقی",3,3,3,3,0,0,"""دادی جان، میں اس لیے فکر کر رہا ہوں، لیکن میں اپنا طبی",4,4,4,4,0,0,"""جی دادی جان، آپ کی بات یاد رکھوں گی، شکریہ!""",2,2,2,2,0,0,"""دادی جان، میں وقت پر دوا لینے کی کوشش کر رہا ہوں، بس ابھی کچھ د",3,3,3,3,0,0
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,4,4,4,4,0,0,"""جی والد جان، آپ کی تاکید کا بہت شکریہ، میں کل صبح جلدی اٹھ جاؤں گا�",3,3,3,3,0,0,"""جی ابو، میں وقت پر اٹھ جاؤں گا۔ آپ فکر نہ کریں۔""",4,4,4,4,0,0,"""والد جان، میں کل کافی آرام سے رہ رہا ہوں، لیکن اب تک کام نہ",2,2,2,1,0,0,"""والد جان، بہت شکریہ، لیکن کل صبح میں خود اٹھ جاؤں گا۔""",4,4,4,4,0,0
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,4,3,4,4,0,0,"""والدین جان، یہ کام میں چند لمحے کے لیے ہیں، آپ کی کمپیو",4,4,4,4,0,0,"""والدہ جان، بہت شکریہ، لیکن ابھی کچھ اور کام بھی ہیں، میں",2,2,2,2,0,0,"""جی امی، میں ابھی کر دیتی ہوں۔""",4,4,4,4,0,1,"""جی ماں، یہ کام ابھی کر لوں گیا، آپ کو زحمت نہ کریں۔""",1,1,1,1,0,1
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,4,4,4,4,0,0,"""جی چچا جان، ابھی چلوں گا، آپ کو زحمت ہوگی، میں جلدی آؤں گا�",3,3,3,3,0,0,"""چچا جان، ان شاء اللہ میں اس فائل لے آتا گا۔ آپ کی دعوت کا بہت ش",2,2,2,0,0,0,"""جی چچا جان، میں ابھی لے آتا ہوں۔""",2,2,2,2,0,0,"""جی چچا جان، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکريہ",4,4,4,4,0,0
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,4,4,4,4,0,0,"""خالہ جان، بہت شکریہ، لیکن ابھی تو بیگ کمرے میں ہی ہے",1,1,1,1,0,0,"""خالہ جان، میں ابھی آتا ہوں، وہ بیگ میرے کمرے سے لے آتا ہ",2,2,2,2,0,0,"""خالہ جان، یہ تو آپ کا ہے، میں اسے خود ہی لے آؤں گا",4,4,4,4,0,0,"""جی خالہ، میں ابھی لے آتی ہوں۔""",4,4,4,2,0,1
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,4,4,4,4,0,0,"""ماموں جان، بہت شکریہ، لیکن مجھے ابھی کچھ اور کام کرنا ہے، شاید",4,4,4,4,0,0,"""جی ماموں جان، میں ضرور آؤں گا، آپ کی مدد کرنا میرے لیے خوشی کی بات ہوگی۔""",1,1,1,1,0,0,"""مамوں جان، یہ بہت خوبصورت ہے، لیکن میں ایک کام کر رہا",3,3,3,3,0,0,"""جی ماموں، آپ کی ضرورت پر ہمیشہ حاضر ہوں گے، لیکن ابھی کچھ کام",2,2,2,2,0,0
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,4,4,4,4,0,0,"""جی سر، الحمدللہ میں اسے قائم کر رہا ہوں۔ آپ کی رہنمائی کا ب",4,4,4,4,0,0,"""جی سر، میں اس باب کو دوبارہ پڑھنے کے لیے تیار ہوں۔""",4,4,4,4,0,0,"""جی سر، میں ضرور پڑھ لوں گا، آپ کی رہنمائی کا بہت شکریہ۔""",3,3,3,3,0,0,"""جی سر، میں اسے دوبارہ پڑھ لوں گا، آپ کا شکریہ!""",4,4,4,4,0,0
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,4,4,4,4,0,0,"""استاد جان، میں اسے درست کر رہا ہوں، لطف کر کے بھی دکھائیں د",4,4,4,4,0,0,"""جی سر، میں اسے دوبارہ دیکھ کر درست کر لیتا ہوں۔ شکریہ!""",4,4,4,4,0,0,"""جی سر، میں اسے دوبارہ کروں گا۔ آپ کی رہنمائی کا بہت شکریہ�",4,4,4,4,0,0,"""جی سر، میں اسے دوبارہ کروں گا۔ آپ کی بہت مہربانی۔""",2,2,2,2,0,0
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,4,4,4,4,0,0,"""جی چچا جان، ابھی بند کر دیتا ہوں۔""",4,4,4,4,0,0,"""جی بزرگ پڑوسی، میں گیٹ بند کر لوں گا۔""",3,3,3,3,0,0,"""جی پڑوسی صاحب، یقیناً گیٹ بند کر دیتا ہوں۔""",4,4,4,4,0,0,"""بات کریں بزرگ جان، میں ایک لمحہ تک آئیں گے۔""",2,2,2,2,0,0
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,4,3,4,4,0,0,"""بات کریں مادر جان، ذرا بیٹی کو مدد دئیں۔""",4,4,4,4,0,0,"""جی امی، بالکل، میں آپ کی مدد کرتی ہوں۔""",3,3,3,3,0,1,"""جی جی، یقیناً رکھ لوں گی۔""",1,1,1,0,0,1,"""خواتین، بہت شکری۔ میں خود یہ سامان اندر رکھ دوں گا۔""",3,3,3,3,0,0
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,4,4,4,4,0,0,"""والد جان، میں نے اس عمل کو احتیاط سے انجام دیا ہے، اور یقین ہے ک",3,3,3,3,0,0,"""والد جی، مجھے لگتا تھا کہ یہ کام ضروری ہے، لیکن ابھی میں سمج",4,4,4,4,0,0,"""والد جان، میں نے اس کام کیا تھا کہ... (ایک عرضہ کے ساتھ)۔ مگر",1,1,1,1,0,0,"""ابا، مجھے معاف کر دیں، میری غلطی تھی۔ میں نے سوچا نہیں تھا کہ یہ آپ کو اتنا برا لگے گا۔""",3,3,3,3,0,0
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,"""دادا جان، راستے میں کچھ کام آ گیا تھا، آپ فکر نہ کریں، میں ٹھیک ہوں۔""",4,4,4,4,0,0,"""دادا جان، مجھے لگتا ہے کہ میں نے کچھ ضروری سامان بازار سے لے",1,1,1,0,0,0,"""دادا جان، میری طرف سے بہت متأسف ہوں، اس کے لیے میں نے کچھ",3,3,3,3,0,0,"""دادا جان، مجھے کچھ کاموں میں مدد کرنے کی ضرورت تھی، اس لیے یہ د",3,3,3,3,0,0
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,4,4,4,4,0,0,"""والدین جان، میں کافی وقت لگا نہیں گا، آپ کو آرام دےں۔""",4,4,4,4,0,0,"""امی جان، میں جلدی واپس آ جاؤں گا، آپ کو فکر نہ کریں۔""",2,2,2,2,0,0,"""جی امی، آپ فکر نہ کریں، میں جلدی واپس آؤں گا۔""",1,1,1,1,0,1,"""امی جان، آپ کو کوئی فکر نہیں کرنی چاہئیے، میں ضرور اچھی طرح واپس",4,4,4,4,0,0
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,4,4,4,4,0,0,"""ٹھیک ہے بھتیجا جان، سن رہا ہوں۔ کہاں سے کہاں?""",4,4,4,4,0,0,"""جی تایا جان، میں پوری توجہ سے سن رہا ہوں، آپ کی باتیں میرے لیے بہت اہم ہیں۔""",2,2,2,2,0,1,"""جی تایا جان، میں سن رہا ہوں۔ آپ کی نصیحت کا بہت شکریہ۔""",4,4,4,4,0,0,"""جی تایا جان، آپ کی بات سننے کو تیار ہوں، کہیں بتائیے۔""",4,4,4,4,0,0
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,4,4,4,4,0,0,"""والد جان، بہت شکریہ، لیکن ابھی کچھ اور کام بھی ہیں، میں خود سن",1,1,1,1,0,0,"""جی والد جان، میں ضرور مدد کروں گا۔ آپ کو زحمت نہ کریں، میں خود گھر ک",3,3,3,3,0,0,"""جی ابو، میں فوراً مدد کرتا ہوں، آپ فکر نہ کریں۔""",3,3,3,3,0,1,"""والد جان، میں ابھی گھر کے کاموں میں آؤں گا، کل مہمان آ ر",4,4,4,4,0,0
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,4,4,4,4,0,0,"""جی ماں، بہت جلد ہاتھ بٹا لوں گا، آپ زحمت نہ کریں۔""",2,2,2,2,0,0,"""والدہ جان، میں آپ کی مدد کرنے کے لئے تیار ہوں، بس کچن می�",4,4,4,4,0,1,"""والدین، میں ابھی تیاریوں میں مشغول ہوں، لیکن کچھ وقت آسانی",2,2,2,2,0,1,"""جی امی، میں فوراً آتی ہوں، آپ فکر نہ کریں۔""",4,4,4,4,0,0
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,4,4,4,4,0,0,"""جی چچا جان، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ",2,2,2,2,0,0,"""چچا جان، ان شاء اللہ میں تماشا کر سکتا ہوں۔""",4,4,4,4,0,0,"""جی چچا جان، آپ کی دعوت کا بہت شکریہ۔ لیکن میں ابھی ایک اہم کام ک�",2,2,2,2,0,0,"""جی چچا جان، آپ کی بات ماننے میں خوشی ہوگی، میں آپ کے ساتھ چلوں گا۔""",4,4,4,4,0,0
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,4,4,4,4,0,0,"""جی خالہ جان، میں ابھی کمرہ تیار کر رہا ہوں، آپ کو کوئی زحمت",3,3,3,3,0,1,"""جی خالہ، میں فوراً کمرہ تیار کر دیتی ہوں۔""",3,3,3,3,0,1,"""ٹھیک ہے خالہ، میں ابھی کمرہ تیار کردا ہوں۔""",4,4,4,4,0,1,"""جی خالہ جان، میں ابھی کمرہ تیار کر لوں گا۔""",4,4,4,4,0,0
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,4,4,4,4,0,0,"""جی دادا جان، میں فوراً لے آؤں گا۔""",4,4,4,4,0,0,"""دادا جان، یقیناً میں آپ کی دوائی لے آؤں گا۔ بس اتنا ہی کہا ج",3,3,3,3,0,0,"""دادا جان، میں آپ کی دوائی لے آتا ہوں۔""",4,4,4,4,0,0,"""جی دادا جان، میں ابھی لے آتا ہوں۔ آپ فکر نہ کریں۔""",4,4,4,4,0,0
