ID,Model,Topic,Power_Distance,Register,Sensitivity,CAS,FTV,Bias,model_Relational_Alignment,model_Indirectness,model_Facesaving,model_Cultural_Appropriateness,model_Directness_Threat,model_Hierarchy_Violation,gold_Relational_Alignment,gold_Indirectness,gold_Facesaving,gold_Cultural_Appropriateness,gold_Directness_Threat,gold_Hierarchy_Violation
235,Qwen2.5-7B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
235,Qalb-1.0-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
235,GPT-4o-mini,,High,,,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4,,,,,
236,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
236,Qalb-1.0-8B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
236,Qwen2.5-7B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
236,GPT-4o-mini,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
237,Qwen2.5-7B-Instruct,,Low,,,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,3,,,,,
237,Qalb-1.0-8B-Instruct,,Low,,,0.5,0.125,0.5,1.0,1.0,1.0,0.0,0.0,1.0,3,,,,,
237,GPT-4o-mini,,Low,,,0.75,0.0,0.25,2.0,2.0,2.0,2.0,0.0,0.0,3,,,,,
237,Meta-Llama-3.1-8B-Instruct,,Low,,,0.75,0.0,0.25,2.0,2.0,2.0,2.0,0.0,0.0,3,,,,,
238,Qalb-1.0-8B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,1.0,0.0,0.0,4,,,,,
238,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
238,Qwen2.5-7B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
238,GPT-4o-mini,,High,,,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4,,,,,
239,Qwen2.5-7B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
239,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
239,GPT-4o-mini,,Medium,,,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4,,,,,
239,Qalb-1.0-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
240,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
240,Qalb-1.0-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
240,Qwen2.5-7B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
240,GPT-4o-mini,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
241,Qwen2.5-7B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
241,Qalb-1.0-8B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
241,Meta-Llama-3.1-8B-Instruct,,Low,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
241,GPT-4o-mini,,Low,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
242,Qwen2.5-7B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
242,GPT-4o-mini,,Low,,,0.75,0.0,0.25,3.0,3.0,3.0,1.0,0.0,0.0,4,,,,,
242,Qalb-1.0-8B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
242,Meta-Llama-3.1-8B-Instruct,,Low,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
243,GPT-4o-mini,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,1.0,0.0,0.0,4,,,,,
243,Qwen2.5-7B-Instruct,,Medium,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,,,,,
243,Qalb-1.0-8B-Instruct,,Medium,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,,,,,
243,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,1.0,0.0,0.0,4,,,,,
244,Qwen2.5-7B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,1.0,0.0,0.0,4,,,,,
244,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,1.0,0.0,0.0,4,,,,,
244,Qalb-1.0-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,1.0,0.0,0.0,4,,,,,
244,GPT-4o-mini,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
245,GPT-4o-mini,,Low,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
245,Qalb-1.0-8B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
245,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
245,Qwen2.5-7B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
246,Qwen2.5-7B-Instruct,,Low,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,,,,,
246,Qalb-1.0-8B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,,,,,
246,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,1.0,0.0,1.0,4,,,,,
246,GPT-4o-mini,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
247,Qalb-1.0-8B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
247,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,,,,,
247,Qwen2.5-7B-Instruct,,Medium,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,,,,,
247,GPT-4o-mini,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
248,Qalb-1.0-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
248,Qwen2.5-7B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,1.0,0.0,0.0,4,,,,,
248,GPT-4o-mini,,Medium,,,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4,,,,,
248,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,,,,,
249,GPT-4o-mini,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
249,Qwen2.5-7B-Instruct,,High,,,0.25,0.25,0.75,1.0,1.0,1.0,0.0,1.0,1.0,4,,,,,
249,Meta-Llama-3.1-8B-Instruct,,High,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,,,,,
249,Qalb-1.0-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,0.0,0.0,1.0,4,,,,,
250,Qwen2.5-7B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
250,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
250,GPT-4o-mini,,High,,,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4,,,,,
250,Qalb-1.0-8B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
251,Qalb-1.0-8B-Instruct,,Medium,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,,,,,
251,Qwen2.5-7B-Instruct,,Medium,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,,,,,
251,GPT-4o-mini,,Medium,,,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4,,,,,
251,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
252,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,,,,,
252,Qwen2.5-7B-Instruct,,High,,,0.25,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,4,,,,,
252,GPT-4o-mini,,High,,,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4,,,,,
252,Qalb-1.0-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
253,GPT-4o-mini,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
253,Qalb-1.0-8B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
253,Qwen2.5-7B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,,,,,
253,Meta-Llama-3.1-8B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,,,,,
254,Qalb-1.0-8B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,,,,,
254,Qwen2.5-7B-Instruct,,Medium,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,,,,,
254,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
254,GPT-4o-mini,,Medium,,,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4,,,,,
255,Qalb-1.0-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,1.0,0.0,0.0,4,,,,,
255,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,,,,,
255,Qwen2.5-7B-Instruct,,Medium,,,0.25,0.25,0.75,1.0,1.0,1.0,0.0,1.0,1.0,4,,,,,
255,GPT-4o-mini,,Medium,,,1.0,0.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,4,,,,,
